txn_id,sender_id,sender_name,sender_account,receiver_id,receiver_name,receiver_account,amount_inr,timestamp,day,txn_type,ground_truth_flag
UP-TXN-01433,UP00122,Neeraj Gurjar,SBIN000000000122,UP00493,Imran Tomar,PUNB000000000493,47101,2024-01-31 09:57:00,31,UPI,hawala_structuring
UP-TXN-01434,UP00511,Munna Jaiswal,UBIN000000000511,UP00034,Satish Jaiswal,BARB000000000034,47170,2024-01-05 09:33:00,5,IMPS,hawala_structuring
UP-TXN-01435,UP00164,Akhilesh Yadav,HDFC000000000164,UP00578,Santosh Yadav,SBIN000000000578,43071,2024-04-05 10:50:00,96,Bank Transfer,none
UP-TXN-01436,UP00328,Atiq Chauhan,PUNB000000000328,UP00181,Sanjay Yadav,UBIN000000000181,21626,2024-01-15 12:58:00,15,NEFT,none
UP-TXN-01437,UP00234,Virendra Nagar,PUNB000000000234,UP00212,Akhilesh Nagar,HDFC000000000212,443555,2024-03-21 17:18:00,81,RTGS,none
UP-TXN-01438,UP00102,Deepak Gautam,SBIN000000000102,UP00257,Abhay Dubey,SBIN000000000257,80860,2024-07-02 18:22:00,184,Bank Transfer,none
UP-TXN-01439,UP00186,Sunil Rajput,SBIN000000000186,UP00358,Akhilesh Nagar,UBIN000000000358,144731,2024-07-18 13:30:00,200,IMPS,none
UP-TXN-01440,UP00550,Babloo Maurya,PUNB000000000550,UP00267,Aslam Rawat,SBIN000000000267,441160,2024-04-10 11:47:00,101,RTGS,none
UP-TXN-01441,UP00301,Mukhtar Siddiqui,PUNB000000000301,UP00225,Abhay Tripathi,BARB000000000225,49919,2024-03-16 11:25:00,76,NEFT,hawala_structuring
UP-TXN-01442,UP00389,Atiq Yadav,PUNB000000000389,UP00176,Amit Tiwari,UBIN000000000176,395749,2024-04-24 10:15:00,115,RTGS,none
UP-TXN-01443,UP00100,Rakesh Srivastav,HDFC000000000100,UP00149,Neeraj Khan,UBIN000000000149,45570,2024-02-29 15:10:00,60,NEFT,hawala_structuring
UP-TXN-01444,UP00416,Satish Jaiswal,SBIN000000000416,UP00378,Abhay Rawat,SBIN000000000378,49018,2024-08-02 09:41:00,215,IMPS,hawala_structuring
UP-TXN-01445,UP00282,Tariq Dubey,SBIN000000000282,UP00050,Akhilesh Rawat,UBIN000000000050,422869,2024-06-16 13:55:00,168,RTGS,none
UP-TXN-01446,UP00386,Guddu Pal,UBIN000000000386,UP00064,Alok Nagar,SBIN000000000064,45245,2024-06-19 18:00:00,171,IMPS,hawala_structuring
UP-TXN-01447,UP00325,Guddu Siddiqui,PUNB000000000325,UP00282,Tariq Dubey,SBIN000000000282,191582,2024-06-15 11:22:00,167,IMPS,none
UP-TXN-01448,UP00391,Dhananjay Pandey,BARB000000000391,UP00506,Ravindra Shukla,SBIN000000000506,420460,2024-01-11 11:37:00,11,RTGS,none
UP-TXN-01449,UP00021,Mahesh Qureshi,UBIN000000000021,UP00206,Pramod Yadav,BARB000000000206,372178,2024-04-09 17:12:00,100,RTGS,none
UP-TXN-01450,UP00053,Rajesh Chauhan,PUNB000000000053,UP00456,Rajesh Srivastav,BARB000000000456,261528,2024-04-02 10:06:00,93,RTGS,none
UP-TXN-01451,UP00278,Babloo Gautam,SBIN000000000278,UP00058,Suresh Jaiswal,UBIN000000000058,43379,2024-08-02 19:38:00,215,Bank Transfer,none
UP-TXN-01452,UP00257,Abhay Dubey,SBIN000000000257,UP00388,Mahesh Tripathi,PUNB000000000388,268300,2024-07-02 19:12:00,184,RTGS,none
UP-TXN-01453,UP00496,Ravindra Yadav,HDFC000000000496,UP00108,Deepak Pandey,UBIN000000000108,154618,2024-01-09 17:23:00,9,IMPS,none
UP-TXN-01454,UP00397,Dhananjay Nagar,BARB000000000397,UP00471,Imran Gupta,SBIN000000000471,58638,2024-06-29 09:00:00,181,IMPS,none
UP-TXN-01455,UP00182,Bablu Pandey,UBIN000000000182,UP00320,Ramesh Nagar,SBIN000000000320,65477,2024-02-08 19:41:00,39,IMPS,none
UP-TXN-01456,UP00168,Ravindra Srivastav,PUNB000000000168,UP00450,Neeraj Nagar,UBIN000000000450,148809,2024-01-12 13:19:00,12,IMPS,none
UP-TXN-01457,UP00484,Dhananjay Nishad,PUNB000000000484,UP00007,Gufran Siddiqui,PUNB000000000007,160362,2024-01-11 16:51:00,11,IMPS,none
UP-TXN-01458,UP00476,Sonu Siddiqui,BARB000000000476,UP00582,Imran Kushwaha,HDFC000000000582,52094,2024-01-20 15:46:00,20,IMPS,none
UP-TXN-01459,UP00594,Alok Gurjar,PUNB000000000594,UP00076,Mahesh Mishra,PUNB000000000076,278109,2024-01-09 10:53:00,9,RTGS,none
UP-TXN-01460,UP00384,Dharmendra Singh,HDFC000000000384,UP00493,Imran Tomar,PUNB000000000493,47434,2024-01-31 13:53:00,31,IMPS,hawala_structuring
UP-TXN-01461,UP00013,Satish Siddiqui,SBIN000000000013,UP00282,Tariq Dubey,SBIN000000000282,47400,2024-06-16 13:59:00,168,UPI,hawala_structuring
UP-TXN-01462,UP00418,Ajay Maurya,PUNB000000000418,UP00132,Chhotu Singh,SBIN000000000132,268192,2024-03-15 12:19:00,75,RTGS,none
UP-TXN-01463,UP00257,Abhay Dubey,SBIN000000000257,UP00153,Sunil Shukla,HDFC000000000153,48316,2024-02-13 18:15:00,44,IMPS,hawala_structuring
UP-TXN-01464,UP00523,Imran Shukla,SBIN000000000523,UP00029,Ramesh Gautam,PUNB000000000029,49664,2024-01-27 19:28:00,27,NEFT,hawala_structuring
UP-TXN-01465,UP00332,Pankaj Qureshi,PUNB000000000332,UP00565,Ravindra Tomar,PUNB000000000565,130681,2024-08-24 15:32:00,237,NEFT,none
UP-TXN-01466,UP00569,Neeraj Qureshi,HDFC000000000569,UP00596,Neeraj Shukla,PUNB000000000596,49098,2024-01-26 11:47:00,26,UPI,hawala_structuring
UP-TXN-01467,UP00173,Sonu Dubey,PUNB000000000173,UP00528,Rakesh Rawat,HDFC000000000528,45897,2024-02-24 17:03:00,55,NEFT,hawala_structuring
UP-TXN-01468,UP00414,Suresh Shukla,SBIN000000000414,UP00400,Abhay Nagar,PUNB000000000400,49328,2024-01-22 10:40:00,22,IMPS,hawala_structuring
UP-TXN-01469,UP00400,Abhay Nagar,PUNB000000000400,UP00399,Mukhtar Kushwaha,PUNB000000000399,46119,2024-03-25 11:18:00,85,UPI,hawala_structuring
UP-TXN-01470,UP00270,Bablu Ansari,SBIN000000000270,UP00331,Sanjay Dubey,SBIN000000000331,245636,2024-07-16 17:26:00,198,RTGS,none
UP-TXN-01471,UP00094,Dharmendra Shukla,BARB000000000094,UP00274,Ajay Singh,HDFC000000000274,114346,2024-01-08 13:39:00,8,IMPS,none
UP-TXN-01472,UP00323,Rajesh Siddiqui,PUNB000000000323,UP00439,Tariq Maurya,SBIN000000000439,49319,2024-05-22 17:43:00,143,IMPS,hawala_structuring
UP-TXN-01473,UP00362,Neeraj Gautam,PUNB000000000362,UP00396,Munna Gurjar,BARB000000000396,46621,2024-03-12 16:14:00,72,IMPS,hawala_structuring
UP-TXN-01474,UP00295,Neeraj Bind,SBIN000000000295,UP00098,Sonu Qureshi,UBIN000000000098,253282,2024-02-05 10:29:00,36,RTGS,none
UP-TXN-01475,UP00178,Rizwan Siddiqui,PUNB000000000178,UP00020,Santosh Gurjar,BARB000000000020,364057,2024-05-21 13:34:00,142,RTGS,none
UP-TXN-01476,UP00011,Chhotu Gupta,PUNB000000000011,UP00042,Brijesh Tripathi,SBIN000000000042,338931,2024-01-28 18:22:00,28,RTGS,none
UP-TXN-01477,UP00475,Pramod Gupta,UBIN000000000475,UP00157,Imran Singh,PUNB000000000157,116684,2024-05-30 15:08:00,151,NEFT,none
UP-TXN-01478,UP00424,Atiq Bind,HDFC000000000424,UP00188,Pankaj Yadav,PUNB000000000188,49025,2024-04-15 17:04:00,106,IMPS,hawala_structuring
UP-TXN-01479,UP00329,Amit Kushwaha,PUNB000000000329,UP00420,Munna Yadav,SBIN000000000420,416533,2024-04-15 15:05:00,106,RTGS,none
UP-TXN-01480,UP00077,Suresh Khan,PUNB000000000077,UP00323,Rajesh Siddiqui,PUNB000000000323,127868,2024-02-27 18:32:00,58,NEFT,none
UP-TXN-01481,UP00539,Akhilesh Pandey,PUNB000000000539,UP00590,Atiq Jaiswal,BARB000000000590,152750,2024-03-13 15:10:00,73,Bank Transfer,none
UP-TXN-01482,UP00226,Ramesh Rawat,SBIN000000000226,UP00488,Suresh Pandey,SBIN000000000488,55397,2024-01-30 10:46:00,30,IMPS,none
UP-TXN-01483,UP00305,Abhay Tyagi,UBIN000000000305,UP00072,Chhotu Nagar,SBIN000000000072,45288,2024-08-23 19:32:00,236,IMPS,hawala_structuring
UP-TXN-01484,UP00394,Manoj Siddiqui,SBIN000000000394,UP00191,Suresh Pal,SBIN000000000191,45471,2024-06-25 18:59:00,177,IMPS,hawala_structuring
UP-TXN-01485,UP00235,Imran Srivastav,UBIN000000000235,UP00010,Babloo Tiwari,PUNB000000000010,46933,2024-03-23 16:13:00,83,UPI,hawala_structuring
UP-TXN-01486,UP00119,Alok Gupta,BARB000000000119,UP00404,Imran Srivastav,SBIN000000000404,49504,2024-06-08 14:11:00,160,IMPS,hawala_structuring
UP-TXN-01487,UP00143,Vikram Pal,PUNB000000000143,UP00410,Amit Maurya,BARB000000000410,48196,2024-04-27 18:04:00,118,IMPS,hawala_structuring
UP-TXN-01488,UP00450,Neeraj Nagar,UBIN000000000450,UP00540,Ramesh Khan,PUNB000000000540,315211,2024-06-02 11:05:00,154,RTGS,none
UP-TXN-01489,UP00209,Satish Pal,HDFC000000000209,UP00160,Deepak Gautam,SBIN000000000160,48827,2024-06-29 12:23:00,181,UPI,hawala_structuring
UP-TXN-01490,UP00537,Guddu Srivastav,SBIN000000000537,UP00463,Suresh Tripathi,UBIN000000000463,47420,2024-06-28 14:12:00,180,UPI,hawala_structuring
UP-TXN-01491,UP00303,Ravindra Chaudhary,BARB000000000303,UP00055,Pappu Pandey,SBIN000000000055,175157,2024-02-29 15:27:00,60,IMPS,none
UP-TXN-01492,UP00187,Rakesh Mishra,UBIN000000000187,UP00034,Satish Jaiswal,BARB000000000034,46461,2024-01-22 10:06:00,22,IMPS,hawala_structuring
UP-TXN-01493,UP00066,Sanjay Nishad,BARB000000000066,UP00427,Mahesh Mishra,PUNB000000000427,201266,2024-02-20 13:53:00,51,RTGS,none
UP-TXN-01494,UP00572,Rakesh Ansari,UBIN000000000572,UP00547,Aslam Dubey,PUNB000000000547,46245,2024-08-20 18:14:00,233,NEFT,hawala_structuring
UP-TXN-01495,UP00547,Aslam Dubey,PUNB000000000547,UP00097,Atiq Pandey,HDFC000000000097,45932,2024-04-09 11:23:00,100,NEFT,hawala_structuring
UP-TXN-01496,UP00349,Dharmendra Ansari,SBIN000000000349,UP00560,Guddu Verma,UBIN000000000560,46710,2024-04-28 12:07:00,119,IMPS,hawala_structuring
UP-TXN-01497,UP00432,Manoj Qureshi,BARB000000000432,UP00059,Aslam Chauhan,BARB000000000059,48656,2024-01-16 15:41:00,16,UPI,hawala_structuring
UP-TXN-01498,UP00423,Pramod Kushwaha,SBIN000000000423,UP00273,Deepak Pandey,SBIN000000000273,47353,2024-06-22 18:37:00,174,IMPS,hawala_structuring
UP-TXN-01499,UP00475,Pramod Gupta,UBIN000000000475,UP00348,Rakesh Pal,PUNB000000000348,45841,2024-01-19 15:39:00,19,UPI,hawala_structuring
UP-TXN-01500,UP00485,Sonu Singh,SBIN000000000485,UP00507,Amit Singh,PUNB000000000507,47468,2024-03-17 15:03:00,77,NEFT,hawala_structuring
UP-TXN-01501,UP00033,Aslam Tomar,PUNB000000000033,UP00235,Imran Srivastav,UBIN000000000235,46220,2024-07-30 10:01:00,212,NEFT,hawala_structuring
UP-TXN-01502,UP00329,Amit Kushwaha,PUNB000000000329,UP00432,Manoj Qureshi,BARB000000000432,47316,2024-02-01 09:55:00,32,UPI,hawala_structuring
UP-TXN-01503,UP00161,Rajesh Nagar,SBIN000000000161,UP00506,Ravindra Shukla,SBIN000000000506,291560,2024-08-11 19:06:00,224,RTGS,none
UP-TXN-01504,UP00320,Ramesh Nagar,SBIN000000000320,UP00556,Aslam Pal,UBIN000000000556,45734,2024-01-14 09:07:00,14,UPI,hawala_structuring
UP-TXN-01505,UP00042,Brijesh Tripathi,SBIN000000000042,UP00065,Munna Srivastav,PUNB000000000065,356774,2024-03-14 13:24:00,74,RTGS,none
UP-TXN-01506,UP00600,Imran Chaudhary,SBIN000000000600,UP00045,Tariq Tiwari,UBIN000000000045,69875,2024-03-22 12:44:00,82,Bank Transfer,none
UP-TXN-01507,UP00425,Brijesh Tomar,HDFC000000000425,UP00052,Amit Yadav,UBIN000000000052,47385,2024-05-05 12:04:00,126,IMPS,hawala_structuring
UP-TXN-01508,UP00364,Akhilesh Gautam,SBIN000000000364,UP00156,Imran Verma,BARB000000000156,272643,2024-08-21 17:38:00,234,RTGS,none
UP-TXN-01509,UP00073,Akhilesh Khan,PUNB000000000073,UP00260,Munna Rajput,SBIN000000000260,49379,2024-07-01 19:19:00,183,IMPS,hawala_structuring
UP-TXN-01510,UP00557,Neeraj Pandey,UBIN000000000557,UP00040,Rizwan Mishra,UBIN000000000040,48551,2024-04-13 13:29:00,104,IMPS,hawala_structuring
UP-TXN-01511,UP00065,Munna Srivastav,PUNB000000000065,UP00258,Suresh Pal,UBIN000000000258,46351,2024-02-25 19:41:00,56,IMPS,hawala_structuring
UP-TXN-01512,UP00148,Pappu Gupta,PUNB000000000148,UP00218,Dharmendra Gupta,UBIN000000000218,26387,2024-02-12 11:00:00,43,Bank Transfer,none
UP-TXN-01513,UP00160,Deepak Gautam,SBIN000000000160,UP00324,Abhay Gupta,SBIN000000000324,321095,2024-07-17 10:31:00,199,RTGS,none
UP-TXN-01514,UP00205,Anil Dubey,BARB000000000205,UP00131,Tariq Nishad,PUNB000000000131,98426,2024-07-22 19:46:00,204,Bank Transfer,none
UP-TXN-01515,UP00280,Pappu Gupta,HDFC000000000280,UP00482,Munna Singh,SBIN000000000482,196093,2024-07-16 13:20:00,198,Bank Transfer,none
UP-TXN-01516,UP00023,Sanjay Jaiswal,PUNB000000000023,UP00049,Virendra Tyagi,HDFC000000000049,48841,2024-08-27 18:50:00,240,UPI,hawala_structuring
UP-TXN-01517,UP00342,Pramod Yadav,BARB000000000342,UP00288,Bablu Qureshi,HDFC000000000288,215399,2024-08-20 13:55:00,233,RTGS,none
UP-TXN-01518,UP00392,Brijesh Tyagi,SBIN000000000392,UP00081,Manoj Siddiqui,SBIN000000000081,46666,2024-08-02 16:02:00,215,NEFT,hawala_structuring
UP-TXN-01519,UP00591,Anil Ansari,HDFC000000000591,UP00371,Rizwan Pandey,SBIN000000000371,36644,2024-05-26 13:15:00,147,IMPS,none
UP-TXN-01520,UP00196,Gufran Jaiswal,BARB000000000196,UP00015,Amit Tyagi,SBIN000000000015,388720,2024-04-04 11:56:00,95,RTGS,none
UP-TXN-01521,UP00025,Dhananjay Pal,SBIN000000000025,UP00255,Gufran Tomar,SBIN000000000255,45087,2024-02-26 17:52:00,57,IMPS,hawala_structuring
UP-TXN-01522,UP00387,Ravindra Rajput,PUNB000000000387,UP00243,Dharmendra Chaudhary,UBIN000000000243,46883,2024-07-22 10:37:00,204,UPI,hawala_structuring
UP-TXN-01523,UP00568,Brijesh Gautam,BARB000000000568,UP00187,Rakesh Mishra,UBIN000000000187,127419,2024-05-16 09:51:00,137,NEFT,none
UP-TXN-01524,UP00417,Amit Verma,SBIN000000000417,UP00123,Manoj Rajput,BARB000000000123,45238,2024-04-20 13:14:00,111,NEFT,hawala_structuring
UP-TXN-01525,UP00124,Chhotu Chaudhary,PUNB000000000124,UP00197,Rajesh Nagar,PUNB000000000197,400165,2024-05-30 13:00:00,151,RTGS,none
UP-TXN-01526,UP00350,Aslam Pandey,BARB000000000350,UP00465,Abhay Nagar,SBIN000000000465,317464,2024-02-11 09:47:00,42,RTGS,none
UP-TXN-01527,UP00367,Abhay Srivastav,HDFC000000000367,UP00243,Dharmendra Chaudhary,UBIN000000000243,75202,2024-07-09 11:05:00,191,IMPS,none
UP-TXN-01528,UP00291,Rakesh Rawat,UBIN000000000291,UP00170,Rakesh Srivastav,UBIN000000000170,46191,2024-04-02 13:26:00,93,NEFT,hawala_structuring
UP-TXN-01529,UP00392,Brijesh Tyagi,SBIN000000000392,UP00254,Gufran Ansari,SBIN000000000254,47263,2024-03-18 13:27:00,78,IMPS,hawala_structuring
UP-TXN-01530,UP00316,Satish Pal,BARB000000000316,UP00439,Tariq Maurya,SBIN000000000439,336543,2024-05-24 17:00:00,145,RTGS,none
UP-TXN-01531,UP00476,Sonu Siddiqui,BARB000000000476,UP00133,Anil Nishad,BARB000000000133,130904,2024-06-08 14:46:00,160,NEFT,none
UP-TXN-01532,UP00591,Anil Ansari,HDFC000000000591,UP00315,Pramod Gautam,SBIN000000000315,48031,2024-02-05 12:04:00,36,UPI,hawala_structuring
UP-TXN-01533,UP00120,Alok Srivastav,PUNB000000000120,UP00363,Munna Tomar,BARB000000000363,283309,2024-01-13 16:02:00,13,RTGS,none
UP-TXN-01534,UP00229,Satish Verma,PUNB000000000229,UP00396,Munna Gurjar,BARB000000000396,404790,2024-07-13 14:33:00,195,RTGS,none
UP-TXN-01535,UP00047,Chhotu Tripathi,BARB000000000047,UP00339,Atiq Pal,PUNB000000000339,49098,2024-01-27 09:15:00,27,UPI,hawala_structuring
UP-TXN-01536,UP00097,Atiq Pandey,HDFC000000000097,UP00105,Rizwan Tiwari,SBIN000000000105,396874,2024-01-11 13:46:00,11,RTGS,none
UP-TXN-01537,UP00180,Aslam Tyagi,UBIN000000000180,UP00032,Babloo Tomar,SBIN000000000032,48014,2024-08-12 16:51:00,225,NEFT,hawala_structuring
UP-TXN-01538,UP00254,Gufran Ansari,SBIN000000000254,UP00538,Suresh Pal,BARB000000000538,152431,2024-02-14 17:21:00,45,IMPS,none
UP-TXN-01539,UP00263,Ajay Gautam,UBIN000000000263,UP00512,Dhananjay Srivastav,UBIN000000000512,246988,2024-07-05 10:19:00,187,RTGS,none
UP-TXN-01540,UP00405,Sonu Gautam,UBIN000000000405,UP00474,Neeraj Pal,BARB000000000474,302792,2024-05-27 16:30:00,148,RTGS,none
UP-TXN-01541,UP00422,Alok Shukla,BARB000000000422,UP00069,Pramod Yadav,BARB000000000069,47331,2024-07-27 19:52:00,209,IMPS,hawala_structuring
UP-TXN-01542,UP00266,Gufran Khan,BARB000000000266,UP00370,Neeraj Chaudhary,PUNB000000000370,47969,2024-03-10 18:39:00,70,UPI,hawala_structuring
UP-TXN-01543,UP00503,Ajay Kushwaha,SBIN000000000503,UP00534,Imran Jaiswal,PUNB000000000534,160349,2024-06-29 14:35:00,181,IMPS,none
UP-TXN-01544,UP00098,Sonu Qureshi,UBIN000000000098,UP00383,Alok Khan,BARB000000000383,46221,2024-05-02 14:28:00,123,IMPS,hawala_structuring
UP-TXN-01545,UP00142,Sonu Chaudhary,SBIN000000000142,UP00187,Rakesh Mishra,UBIN000000000187,208426,2024-07-14 09:26:00,196,RTGS,none
UP-TXN-01546,UP00258,Suresh Pal,UBIN000000000258,UP00449,Tariq Verma,SBIN000000000449,334177,2024-04-12 14:29:00,103,RTGS,none
UP-TXN-01547,UP00560,Guddu Verma,UBIN000000000560,UP00389,Atiq Yadav,PUNB000000000389,384215,2024-02-13 11:22:00,44,RTGS,none
UP-TXN-01548,UP00158,Rakesh Pal,BARB000000000158,UP00563,Guddu Chauhan,SBIN000000000563,46818,2024-02-28 18:30:00,59,IMPS,hawala_structuring
UP-TXN-01549,UP00185,Akhilesh Pal,SBIN000000000185,UP00070,Pankaj Tiwari,SBIN000000000070,246236,2024-06-27 11:09:00,179,RTGS,none
UP-TXN-01550,UP00278,Babloo Gautam,SBIN000000000278,UP00317,Satish Tiwari,SBIN000000000317,11063,2024-01-29 11:20:00,29,IMPS,none
UP-TXN-01551,UP00483,Abhay Yadav,BARB000000000483,UP00553,Pramod Chaudhary,PUNB000000000553,121428,2024-07-26 13:10:00,208,NEFT,none
UP-TXN-01552,UP00445,Manoj Chauhan,PUNB000000000445,UP00195,Pramod Siddiqui,PUNB000000000195,401066,2024-01-06 15:38:00,6,RTGS,none
UP-TXN-01553,UP00179,Pramod Gurjar,PUNB000000000179,UP00088,Pankaj Tomar,BARB000000000088,46015,2024-01-02 10:40:00,2,UPI,hawala_structuring
UP-TXN-01554,UP00443,Imran Shukla,UBIN000000000443,UP00064,Alok Nagar,SBIN000000000064,46166,2024-06-24 19:13:00,176,IMPS,hawala_structuring
UP-TXN-01555,UP00325,Guddu Siddiqui,PUNB000000000325,UP00164,Akhilesh Yadav,HDFC000000000164,119973,2024-04-29 15:59:00,120,NEFT,none
UP-TXN-01556,UP00309,Suresh Gupta,SBIN000000000309,UP00302,Dharmendra Dubey,SBIN000000000302,147974,2024-05-28 16:20:00,149,NEFT,none
UP-TXN-01557,UP00527,Suresh Pandey,SBIN000000000527,UP00262,Tariq Tiwari,PUNB000000000262,48874,2024-05-26 10:51:00,147,NEFT,hawala_structuring
UP-TXN-01558,UP00585,Satish Tyagi,UBIN000000000585,UP00058,Suresh Jaiswal,UBIN000000000058,45150,2024-03-07 18:20:00,67,NEFT,hawala_structuring
UP-TXN-01559,UP00469,Dhananjay Dubey,SBIN000000000469,UP00348,Rakesh Pal,PUNB000000000348,322669,2024-03-18 11:22:00,78,RTGS,none
UP-TXN-01560,UP00542,Virendra Kushwaha,SBIN000000000542,UP00530,Amit Nagar,UBIN000000000530,48368,2024-07-10 09:19:00,192,UPI,hawala_structuring
UP-TXN-01561,UP00163,Rakesh Dubey,PUNB000000000163,UP00064,Alok Nagar,SBIN000000000064,48508,2024-04-11 13:54:00,102,NEFT,hawala_structuring
UP-TXN-01562,UP00141,Mahesh Dubey,UBIN000000000141,UP00484,Dhananjay Nishad,PUNB000000000484,145904,2024-01-08 17:38:00,8,Bank Transfer,none
UP-TXN-01563,UP00005,Ravindra Kushwaha,UBIN000000000005,UP00284,Brijesh Kushwaha,SBIN000000000284,47660,2024-08-17 19:40:00,230,NEFT,hawala_structuring
UP-TXN-01564,UP00337,Ravindra Pal,PUNB000000000337,UP00122,Neeraj Gurjar,SBIN000000000122,48202,2024-08-27 16:09:00,240,UPI,hawala_structuring
UP-TXN-01565,UP00083,Anil Mishra,SBIN000000000083,UP00446,Pramod Khan,BARB000000000446,266479,2024-03-19 09:07:00,79,RTGS,none
UP-TXN-01566,UP00369,Sonu Gautam,PUNB000000000369,UP00392,Brijesh Tyagi,SBIN000000000392,316943,2024-06-24 14:16:00,176,RTGS,none
UP-TXN-01567,UP00598,Virendra Mishra,UBIN000000000598,UP00233,Pappu Tripathi,SBIN000000000233,302385,2024-01-20 13:27:00,20,RTGS,none
UP-TXN-01568,UP00207,Dhananjay Pandey,SBIN000000000207,UP00306,Imran Rawat,SBIN000000000306,47511,2024-02-01 19:58:00,32,IMPS,hawala_structuring
UP-TXN-01569,UP00205,Anil Dubey,BARB000000000205,UP00208,Akhilesh Mishra,UBIN000000000208,45220,2024-02-11 13:07:00,42,IMPS,hawala_structuring
UP-TXN-01570,UP00195,Pramod Siddiqui,PUNB000000000195,UP00422,Alok Shukla,BARB000000000422,302461,2024-05-10 17:42:00,131,RTGS,none
UP-TXN-01571,UP00242,Abhay Maurya,BARB000000000242,UP00362,Neeraj Gautam,PUNB000000000362,304060,2024-08-15 13:18:00,228,RTGS,none
UP-TXN-01572,UP00048,Imran Maurya,PUNB000000000048,UP00217,Abhay Bind,BARB000000000217,49054,2024-07-29 16:29:00,211,UPI,hawala_structuring
UP-TXN-01573,UP00424,Atiq Bind,HDFC000000000424,UP00063,Sanjay Pandey,SBIN000000000063,49118,2024-07-16 15:01:00,198,IMPS,hawala_structuring
UP-TXN-01574,UP00479,Manoj Singh,PUNB000000000479,UP00235,Imran Srivastav,UBIN000000000235,6914,2024-01-24 13:08:00,24,NEFT,none
UP-TXN-01575,UP00196,Gufran Jaiswal,BARB000000000196,UP00105,Rizwan Tiwari,SBIN000000000105,45467,2024-07-08 18:02:00,190,IMPS,hawala_structuring
UP-TXN-01576,UP00563,Guddu Chauhan,SBIN000000000563,UP00583,Vikram Gurjar,SBIN000000000583,48599,2024-06-23 16:54:00,175,NEFT,hawala_structuring
UP-TXN-01577,UP00018,Pankaj Siddiqui,SBIN000000000018,UP00175,Munna Rajput,HDFC000000000175,49508,2024-07-21 09:20:00,203,UPI,hawala_structuring
UP-TXN-01578,UP00557,Neeraj Pandey,UBIN000000000557,UP00080,Ramesh Verma,SBIN000000000080,272756,2024-05-20 14:34:00,141,RTGS,none
UP-TXN-01579,UP00002,Rajesh Tiwari,HDFC000000000002,UP00465,Abhay Nagar,SBIN000000000465,48469,2024-05-15 17:55:00,136,UPI,hawala_structuring
UP-TXN-01580,UP00572,Rakesh Ansari,UBIN000000000572,UP00125,Babloo Gupta,SBIN000000000125,98717,2024-04-04 18:37:00,95,Bank Transfer,none
UP-TXN-01581,UP00589,Babloo Pandey,BARB000000000589,UP00441,Bablu Pandey,UBIN000000000441,251768,2024-03-01 11:08:00,61,RTGS,none
UP-TXN-01582,UP00319,Vikram Chauhan,HDFC000000000319,UP00341,Mahesh Siddiqui,UBIN000000000341,43327,2024-01-12 11:40:00,12,IMPS,none
UP-TXN-01583,UP00007,Gufran Siddiqui,PUNB000000000007,UP00279,Ravindra Chaudhary,PUNB000000000279,124850,2024-02-18 15:22:00,49,Bank Transfer,none
UP-TXN-01584,UP00016,Sonu Tiwari,SBIN000000000016,UP00155,Satish Tyagi,SBIN000000000155,429444,2024-05-24 11:03:00,145,RTGS,none
UP-TXN-01585,UP00074,Rajesh Tripathi,PUNB000000000074,UP00252,Atiq Dubey,UBIN000000000252,440758,2024-06-19 16:36:00,171,RTGS,none
UP-TXN-01586,UP00270,Bablu Ansari,SBIN000000000270,UP00158,Rakesh Pal,BARB000000000158,45520,2024-04-29 11:19:00,120,UPI,hawala_structuring
UP-TXN-01587,UP00059,Aslam Chauhan,BARB000000000059,UP00240,Deepak Bind,SBIN000000000240,49038,2024-08-14 11:42:00,227,UPI,hawala_structuring
UP-TXN-01588,UP00445,Manoj Chauhan,PUNB000000000445,UP00572,Rakesh Ansari,UBIN000000000572,45000,2024-04-22 09:02:00,113,IMPS,hawala_structuring
UP-TXN-01589,UP00526,Rajesh Nishad,SBIN000000000526,UP00374,Ramesh Rajput,PUNB000000000374,49601,2024-07-31 09:44:00,213,UPI,hawala_structuring
UP-TXN-01590,UP00023,Sanjay Jaiswal,PUNB000000000023,UP00590,Atiq Jaiswal,BARB000000000590,393343,2024-04-12 09:53:00,103,RTGS,none
UP-TXN-01591,UP00139,Manoj Bind,HDFC000000000139,UP00148,Pappu Gupta,PUNB000000000148,369991,2024-03-19 14:30:00,79,RTGS,none
UP-TXN-01592,UP00248,Manoj Gupta,SBIN000000000248,UP00600,Imran Chaudhary,SBIN000000000600,152372,2024-07-13 16:41:00,195,IMPS,none
UP-TXN-01593,UP00037,Sunil Gautam,PUNB000000000037,UP00248,Manoj Gupta,SBIN000000000248,13982,2024-04-29 11:05:00,120,NEFT,none
UP-TXN-01594,UP00138,Deepak Tiwari,SBIN000000000138,UP00008,Gufran Tripathi,BARB000000000008,48926,2024-08-20 15:51:00,233,IMPS,hawala_structuring
UP-TXN-01595,UP00012,Akhilesh Nagar,SBIN000000000012,UP00350,Aslam Pandey,BARB000000000350,27705,2024-02-29 14:50:00,60,Bank Transfer,none
UP-TXN-01596,UP00447,Deepak Tripathi,PUNB000000000447,UP00347,Babloo Tripathi,UBIN000000000347,46375,2024-01-04 09:35:00,4,UPI,hawala_structuring
