call_id,caller_id,caller_name,caller_phone,callee_id,callee_name,callee_phone,timestamp,day,call_type,duration_sec,cell_tower_location
UP-CDR-001397,UP02442,Mukhtar Ansari,9450002442,UP01954,Manoj Verma,9450001954,2024-05-25 16:26:07,146,voice,793,"Shahganj PS Tower, Agra"
UP-CDR-001398,UP00458,Rizwan Pandey,9927000458,UP00311,Babloo Ansari,9412000311,2024-06-07 13:11:00,159,voice,742,"Cantt PS Tower, Ayodhya"
UP-CDR-001399,UP00149,Neeraj Khan,9450000149,UP00575,Suresh Gautam,7007000575,2024-07-13 15:56:17,195,voice,315,"Hazratganj PS Tower, Lucknow"
UP-CDR-001400,UP02966,Mahesh Nagar,9125002966,UP02184,Rakesh Pandey,9415002184,2024-06-05 11:45:51,157,voice,708,"Knowledge Park PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001401,UP00199,Rizwan Yadav,7500000199,UP00076,Mahesh Mishra,9450000076,2024-04-30 17:04:32,121,voice,115,"Sipri Bazar PS Tower, Jhansi"
UP-CDR-001402,UP00173,Sonu Dubey,9415000173,UP00343,Tariq Kushwaha,7007000343,2024-07-17 15:19:39,199,voice,480,"Sector 20 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001403,UP00149,Neeraj Khan,9450000149,UP00246,Rakesh Shukla,9412000246,2024-07-27 13:42:08,209,sms,1141,"Sihani Gate PS Tower, Ghaziabad"
UP-CDR-001404,UP02067,Pappu Verma,9450002067,UP00341,Mahesh Siddiqui,8840000341,2024-04-21 09:58:52,112,voice,272,"Kalyanpur PS Tower, Kanpur Nagar"
UP-CDR-001405,UP00011,Chhotu Gupta,7500000011,UP00371,Rizwan Pandey,9412000371,2024-06-23 07:41:05,175,sms,873,"Sikandra PS Tower, Agra"
UP-CDR-001406,UP02856,Pramod Yadav,8840002856,UP01987,Ramesh Nishad,7007001987,2024-01-30 13:47:30,30,voice,959,"Gomti Nagar PS Tower, Lucknow"
UP-CDR-001407,UP00010,Babloo Tiwari,9415000010,UP00387,Ravindra Rajput,8006000387,2024-04-21 16:48:19,112,voice,575,"Brahmpuri PS Tower, Meerut"
UP-CDR-001408,UP00291,Rakesh Rawat,8840000291,UP00335,Pankaj Srivastav,9839000335,2024-04-02 19:37:08,93,voice,1041,"Nawabad PS Tower, Jhansi"
UP-CDR-001409,UP00426,Rakesh Khan,9450000426,UP00201,Chhotu Maurya,9839000201,2024-07-31 03:15:56,213,voice,930,"Sadar Bazar PS Tower, Meerut"
UP-CDR-001410,UP00290,Pramod Yadav,9839000290,UP00382,Atiq Nagar,9415000382,2024-05-31 03:24:41,152,voice,154,"Gorakhnath PS Tower, Gorakhpur"
UP-CDR-001411,UP01989,Tariq Jaiswal,9450001989,UP00515,Aslam Shukla,8840000515,2024-01-25 07:31:43,25,voice,583,"Chakeri PS Tower, Kanpur Nagar"
UP-CDR-001412,UP02241,Manoj Pal,9412002241,UP00786,Sunil Pandey,9125000786,2024-02-06 01:34:05,37,voice,299,"Tajganj PS Tower, Agra"
UP-CDR-001413,UP00213,Neeraj Maurya,9415000213,UP00406,Satish Shukla,7007000406,2024-07-28 17:37:46,210,voice,55,"Naini PS Tower, Prayagraj"
UP-CDR-001414,UP00298,Munna Gurjar,9415000298,UP00083,Anil Mishra,7007000083,2024-03-06 18:11:04,66,voice,558,"Kotwali PS Tower, Ayodhya"
UP-CDR-001415,UP00101,Abhay Ansari,9837000101,UP00272,Neeraj Chauhan,9450000272,2024-03-27 20:01:40,87,voice,446,"Nawabad PS Tower, Jhansi"
UP-CDR-001416,UP01791,Suresh Gupta,9125001791,UP02976,Sunil Chaudhary,9412002976,2024-02-23 01:51:37,54,voice,115,"George Town PS Tower, Prayagraj"
UP-CDR-001417,UP00235,Imran Srivastav,9927000235,UP00205,Anil Dubey,9719000205,2024-06-11 23:43:22,163,voice,788,"Sadar Bazar PS Tower, Meerut"
UP-CDR-001418,UP01470,Ajay Kushwaha,9719001470,UP00589,Babloo Pandey,8006000589,2024-04-17 08:06:17,108,voice,69,"Civil Lines PS Tower, Meerut"
UP-CDR-001419,UP00351,Deepak Qureshi,9125000351,UP00540,Ramesh Khan,9839000540,2024-03-27 20:35:39,87,voice,475,"Etmadpur PS Tower, Agra"
UP-CDR-001420,UP00710,Suresh Chauhan,9415000710,UP02142,Abhay Qureshi,9412002142,2024-03-07 08:56:01,67,voice,507,"Govind Nagar PS Tower, Kanpur Nagar"
UP-CDR-001421,UP00251,Santosh Rajput,8840000251,UP00319,Vikram Chauhan,9719000319,2024-03-27 22:38:10,87,voice,177,"Prem Nagar PS Tower, Jhansi"
UP-CDR-001422,UP01707,Ravindra Ansari,8840001707,UP02318,Satish Tyagi,9412002318,2024-02-12 19:07:38,43,voice,267,"Baradari PS Tower, Bareilly"
UP-CDR-001423,UP00402,Ajay Dubey,7500000402,UP00465,Abhay Nagar,9839000465,2024-03-31 14:52:27,91,sms,267,"Partapur PS Tower, Meerut"
UP-CDR-001424,UP00402,Ajay Dubey,7500000402,UP00172,Sonu Chauhan,8840000172,2024-08-09 15:21:27,222,voice,1000,"Barra PS Tower, Kanpur Nagar"
UP-CDR-001425,UP00152,Sonu Rajput,9837000152,UP00456,Rajesh Srivastav,9415000456,2024-04-14 19:07:48,105,voice,171,"Shahganj PS Tower, Agra"
UP-CDR-001426,UP00489,Pramod Srivastav,7007000489,UP00202,Pramod Tiwari,8840000202,2024-04-12 20:03:27,103,sms,794,"Alambagh PS Tower, Lucknow"
UP-CDR-001427,UP00201,Chhotu Maurya,9839000201,UP00056,Ajay Jaiswal,9839000056,2024-07-13 06:33:46,195,voice,614,"Kotwali PS Tower, Kanpur Nagar"
UP-CDR-001428,UP00150,Virendra Yadav,9450000150,UP00338,Sonu Shukla,7500000338,2024-07-15 14:48:24,197,sms,1182,"Shahpur PS Tower, Gorakhpur"
UP-CDR-001429,UP00255,Gufran Tomar,9125000255,UP00469,Dhananjay Dubey,9125000469,2024-08-21 15:41:54,234,voice,103,"Baradari PS Tower, Bareilly"
UP-CDR-001430,UP00395,Ramesh Pal,9415000395,UP00403,Imran Verma,9839000403,2024-03-25 15:52:10,85,voice,1005,"Cantt PS Tower, Varanasi"
UP-CDR-001431,UP00313,Satish Gurjar,9125000313,UP00351,Deepak Qureshi,9125000351,2024-08-04 18:58:48,217,voice,753,"Surajpur PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001432,UP00023,Sanjay Jaiswal,8006000023,UP00410,Amit Maurya,9927000410,2024-03-11 09:45:31,71,sms,581,"Sector 39 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001433,UP00081,Manoj Siddiqui,9415000081,UP00077,Suresh Khan,8006000077,2024-02-04 05:26:27,35,voice,692,"Kotwali PS Tower, Bareilly"
UP-CDR-001434,UP01924,Dharmendra Khan,7007001924,UP01420,Alok Rajput,8840001420,2024-04-01 11:00:29,92,voice,977,"Dashashwamedh PS Tower, Varanasi"
UP-CDR-001435,UP00409,Anil Nishad,7007000409,UP00131,Tariq Nishad,7007000131,2024-07-17 10:36:46,199,voice,131,"Phase 2 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001436,UP01224,Neeraj Tyagi,8840001224,UP01500,Rajesh Chauhan,9837001500,2024-05-08 10:28:57,129,voice,218,"Raunahi PS Tower, Ayodhya"
UP-CDR-001437,UP00402,Ajay Dubey,7500000402,UP00312,Dharmendra Singh,9839000312,2024-07-04 08:45:06,186,sms,438,"Nauchandi PS Tower, Meerut"
UP-CDR-001438,UP00363,Munna Tomar,8006000363,UP00147,Suresh Pal,9415000147,2024-03-27 06:06:19,87,voice,267,"Baradari PS Tower, Bareilly"
UP-CDR-001439,UP00223,Rakesh Bind,9125000223,UP00030,Ramesh Maurya,9125000030,2024-02-10 06:06:38,41,voice,467,"Barra PS Tower, Kanpur Nagar"
UP-CDR-001440,UP00422,Alok Shukla,9450000422,UP00340,Akhilesh Tomar,9450000340,2024-05-01 19:29:12,122,voice,1083,"Sipri Bazar PS Tower, Jhansi"
UP-CDR-001441,UP00327,Guddu Tomar,8840000327,UP00123,Manoj Rajput,9719000123,2024-04-08 16:44:46,99,sms,479,"Raunahi PS Tower, Ayodhya"
UP-CDR-001442,UP00239,Pappu Rajput,9412000239,UP00343,Tariq Kushwaha,7007000343,2024-07-02 11:10:19,184,sms,1052,"Chowk PS Tower, Lucknow"
UP-CDR-001443,UP00570,Mahesh Bind,8006000570,UP00286,Abhay Jaiswal,9837000286,2024-02-17 22:35:36,48,voice,1003,"Sadar Bazar PS Tower, Meerut"
UP-CDR-001444,UP00100,Rakesh Srivastav,9412000100,UP00140,Chhotu Gupta,9412000140,2024-04-08 22:01:30,99,voice,84,"Kotwali PS Tower, Ayodhya"
UP-CDR-001445,UP01828,Ramesh Kushwaha,8006001828,UP02995,Chhotu Mishra,7500002995,2024-02-22 05:53:57,53,voice,1062,"Govind Nagar PS Tower, Kanpur Nagar"
UP-CDR-001446,UP00303,Ravindra Chaudhary,9412000303,UP00186,Sunil Rajput,9839000186,2024-06-08 13:16:52,160,voice,657,"Bhelupur PS Tower, Varanasi"
UP-CDR-001447,UP00026,Rajesh Shukla,9412000026,UP00080,Ramesh Verma,9125000080,2024-03-18 02:02:16,78,voice,327,"Prem Nagar PS Tower, Jhansi"
UP-CDR-001448,UP00202,Pramod Tiwari,8840000202,UP00319,Vikram Chauhan,9719000319,2024-01-16 01:36:39,16,voice,944,"Cantt PS Tower, Gorakhpur"
UP-CDR-001449,UP00233,Pappu Tripathi,9839000233,UP00527,Suresh Pandey,8006000527,2024-05-17 03:52:45,138,voice,211,"Chinhat PS Tower, Lucknow"
UP-CDR-001450,UP00583,Vikram Gurjar,9839000583,UP00299,Santosh Maurya,9927000299,2024-08-09 05:09:30,222,voice,1079,"Rakabganj PS Tower, Agra"
UP-CDR-001451,UP00596,Neeraj Shukla,9415000596,UP00367,Abhay Srivastav,9837000367,2024-02-21 04:27:24,52,sms,890,"Civil Lines PS Tower, Meerut"
UP-CDR-001452,UP00471,Imran Gupta,9125000471,UP00483,Abhay Yadav,9125000483,2024-06-06 18:48:46,158,sms,881,"Nawabad PS Tower, Jhansi"
UP-CDR-001453,UP00443,Imran Shukla,9927000443,UP00192,Gufran Chauhan,9839000192,2024-07-14 22:20:10,196,voice,752,"Indirapuram PS Tower, Ghaziabad"
UP-CDR-001454,UP00362,Neeraj Gautam,7500000362,UP00130,Brijesh Nagar,9412000130,2024-06-02 07:17:05,154,voice,419,"Civil Lines PS Tower, Meerut"
UP-CDR-001455,UP00412,Atiq Qureshi,9927000412,UP00270,Bablu Ansari,8840000270,2024-07-13 02:30:11,195,voice,337,"Tajganj PS Tower, Agra"
UP-CDR-001456,UP00413,Pramod Nagar,8840000413,UP00352,Chhotu Tomar,8006000352,2024-01-17 16:26:49,17,voice,827,"Sipri Bazar PS Tower, Jhansi"
UP-CDR-001457,UP00925,Sanjay Tyagi,9837000925,UP00029,Ramesh Gautam,9450000029,2024-01-17 13:55:43,17,voice,461,"Prem Nagar PS Tower, Jhansi"
UP-CDR-001458,UP00355,Santosh Chauhan,9415000355,UP00436,Tariq Verma,9415000436,2024-07-03 00:39:33,185,voice,974,"Brahmpuri PS Tower, Meerut"
UP-CDR-001459,UP00456,Rajesh Srivastav,9415000456,UP00093,Abhay Nishad,9450000093,2024-04-08 14:24:03,99,voice,786,"Alambagh PS Tower, Lucknow"
UP-CDR-001460,UP00014,Bablu Bind,8006000014,UP00095,Akhilesh Tomar,8006000095,2024-01-13 11:13:02,13,sms,44,"Katra PS Tower, Prayagraj"
UP-CDR-001461,UP00058,Suresh Jaiswal,7007000058,UP00341,Mahesh Siddiqui,8840000341,2024-03-13 01:57:00,73,sms,1052,"Govind Nagar PS Tower, Kanpur Nagar"
UP-CDR-001462,UP00190,Pappu Rawat,9415000190,UP00030,Ramesh Maurya,9125000030,2024-08-15 14:52:18,228,voice,33,"Kotwali PS Tower, Ghaziabad"
UP-CDR-001463,UP02565,Munna Gautam,9839002565,UP02475,Ajay Siddiqui,9125002475,2024-07-01 15:56:58,183,voice,557,"Kotwali PS Tower, Jhansi"
UP-CDR-001464,UP00193,Rizwan Pal,9719000193,UP00096,Chhotu Dubey,9412000096,2024-03-14 22:51:23,74,sms,927,"Sihani Gate PS Tower, Ghaziabad"
UP-CDR-001465,UP00585,Satish Tyagi,7500000585,UP00043,Bablu Singh,9450000043,2024-07-31 08:02:24,213,voice,757,"Ayodhya Kotwali PS Tower, Ayodhya"
UP-CDR-001466,UP00212,Akhilesh Nagar,9927000212,UP00082,Ramesh Pandey,9125000082,2024-07-15 16:30:50,197,voice,1105,"Govind Nagar PS Tower, Kanpur Nagar"
UP-CDR-001467,UP00597,Anil Ansari,9839000597,UP00383,Alok Khan,9125000383,2024-07-02 01:22:14,184,sms,103,"Chakeri PS Tower, Kanpur Nagar"
UP-CDR-001468,UP00338,Sonu Shukla,7500000338,UP00530,Amit Nagar,9415000530,2024-03-22 02:29:58,82,voice,305,"Govind Nagar PS Tower, Kanpur Nagar"
UP-CDR-001469,UP00237,Sunil Gupta,9415000237,UP00116,Tariq Gautam,9839000116,2024-01-02 04:53:30,2,voice,299,"Baradari PS Tower, Bareilly"
UP-CDR-001470,UP00126,Tariq Pandey,8840000126,UP00239,Pappu Rajput,9412000239,2024-06-10 16:48:02,162,voice,490,"Tiwaripur PS Tower, Gorakhpur"
UP-CDR-001471,UP00480,Rakesh Nishad,9839000480,UP00283,Akhilesh Shukla,8840000283,2024-03-14 17:43:16,74,voice,740,"Dhoomanganj PS Tower, Prayagraj"
UP-CDR-001472,UP00479,Manoj Singh,9415000479,UP00487,Ajay Rajput,9927000487,2024-07-30 08:49:37,212,sms,1051,"Cantt PS Tower, Gorakhpur"
UP-CDR-001473,UP02406,Mahesh Gupta,9927002406,UP00705,Santosh Singh,9412000705,2024-07-10 14:57:18,192,sms,148,"Chowk PS Tower, Lucknow"
UP-CDR-001474,UP00341,Mahesh Siddiqui,8840000341,UP00022,Rizwan Nagar,8006000022,2024-01-30 08:15:34,30,voice,1009,"Kotwali PS Tower, Ayodhya"
UP-CDR-001475,UP00534,Imran Jaiswal,9415000534,UP02459,Atiq Gurjar,8840002459,2024-07-31 05:55:18,213,voice,271,"Tiwaripur PS Tower, Gorakhpur"
UP-CDR-001476,UP02537,Ravindra Rawat,9839002537,UP01557,Sanjay Chauhan,9839001557,2024-04-15 21:27:26,106,sms,1050,"George Town PS Tower, Prayagraj"
UP-CDR-001477,UP00566,Ajay Rajput,8006000566,UP00964,Pappu Khan,7500000964,2024-03-21 04:29:48,81,voice,696,"Kotwali PS Tower, Bareilly"
UP-CDR-001478,UP00164,Akhilesh Yadav,9837000164,UP00052,Amit Yadav,9125000052,2024-02-27 04:21:24,58,voice,1126,"Shivpur PS Tower, Varanasi"
UP-CDR-001479,UP00250,Rajesh Gurjar,9927000250,UP01113,Dhananjay Nishad,8006001113,2024-02-13 14:48:08,44,voice,173,"Ayodhya Kotwali PS Tower, Ayodhya"
UP-CDR-001480,UP00170,Rakesh Srivastav,7500000170,UP00331,Sanjay Dubey,8006000331,2024-04-07 03:43:00,98,voice,1043,"Sikandra PS Tower, Agra"
UP-CDR-001481,UP00537,Guddu Srivastav,9839000537,UP00405,Sonu Gautam,7007000405,2024-03-19 19:02:41,79,voice,1005,"Chakeri PS Tower, Kanpur Nagar"
UP-CDR-001482,UP00277,Dharmendra Gautam,9837000277,UP00234,Virendra Nagar,9415000234,2024-08-22 14:58:58,235,voice,337,"Ayodhya Kotwali PS Tower, Ayodhya"
UP-CDR-001483,UP00578,Santosh Yadav,9125000578,UP00070,Pankaj Tiwari,9927000070,2024-01-25 19:34:43,25,voice,42,"Kotwali PS Tower, Gorakhpur"
UP-CDR-001484,UP00377,Santosh Singh,7007000377,UP00386,Guddu Pal,9837000386,2024-02-02 02:49:00,33,voice,1195,"Prem Nagar PS Tower, Bareilly"
UP-CDR-001485,UP00045,Tariq Tiwari,9412000045,UP00434,Brijesh Srivastav,9839000434,2024-05-12 18:31:54,133,voice,967,"Chakeri PS Tower, Kanpur Nagar"
UP-CDR-001486,UP02223,Pankaj Jaiswal,9837002223,UP01704,Rizwan Mishra,8840001704,2024-07-27 05:41:42,209,voice,577,"Kareli PS Tower, Prayagraj"
UP-CDR-001487,UP00471,Imran Gupta,9125000471,UP00352,Chhotu Tomar,8006000352,2024-01-13 07:09:20,13,voice,198,"Alambagh PS Tower, Lucknow"
UP-CDR-001488,UP00091,Rakesh Pal,9125000091,UP00326,Abhay Pal,9839000326,2024-03-11 22:09:12,71,voice,732,"Nawabad PS Tower, Jhansi"
UP-CDR-001489,UP00017,Dharmendra Yadav,7500000017,UP00399,Mukhtar Kushwaha,8840000399,2024-08-14 00:30:26,227,sms,218,"Kotwali PS Tower, Ayodhya"
UP-CDR-001490,UP00447,Deepak Tripathi,9450000447,UP00289,Dharmendra Dubey,9450000289,2024-06-22 14:36:43,174,voice,834,"Govind Nagar PS Tower, Kanpur Nagar"
UP-CDR-001491,UP01383,Sonu Srivastav,7007001383,UP02158,Santosh Tiwari,9415002158,2024-03-15 08:25:10,75,voice,339,"Kareli PS Tower, Prayagraj"
UP-CDR-001492,UP00310,Sanjay Dubey,7500000310,UP00021,Mahesh Qureshi,9415000021,2024-04-11 23:22:14,102,voice,985,"Sipri Bazar PS Tower, Jhansi"
UP-CDR-001493,UP00499,Akhilesh Bind,7500000499,UP00166,Guddu Shukla,7500000166,2024-06-19 20:08:47,171,voice,440,"Hari Parbat PS Tower, Agra"
UP-CDR-001494,UP00035,Rizwan Nagar,9450000035,UP00214,Imran Yadav,9450000214,2024-07-12 15:26:15,194,voice,364,"Kotwali PS Tower, Jhansi"
UP-CDR-001495,UP01923,Atiq Tiwari,9839001923,UP01616,Chhotu Gautam,9412001616,2024-03-07 22:08:26,67,voice,635,"Barra PS Tower, Kanpur Nagar"
UP-CDR-001496,UP02086,Tariq Nagar,7007002086,UP02220,Guddu Rajput,9839002220,2024-02-14 01:06:49,45,voice,399,"Kotwali PS Tower, Gorakhpur"
UP-CDR-001497,UP00263,Ajay Gautam,8840000263,UP00388,Mahesh Tripathi,9839000388,2024-02-24 00:33:04,55,voice,721,"Sector 24 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001498,UP00299,Santosh Maurya,9927000299,UP00194,Santosh Jaiswal,7500000194,2024-06-07 02:14:57,159,sms,986,"Brahmpuri PS Tower, Meerut"
UP-CDR-001499,UP00404,Imran Srivastav,9412000404,UP00203,Tariq Siddiqui,9839000203,2024-07-25 09:59:03,207,voice,374,"Gorakhnath PS Tower, Gorakhpur"
UP-CDR-001500,UP00525,Abhay Verma,9839000525,UP00168,Ravindra Srivastav,9412000168,2024-04-21 12:31:22,112,voice,810,"Kotwali PS Tower, Bareilly"
UP-CDR-001501,UP00284,Brijesh Kushwaha,9450000284,UP00555,Anil Srivastav,9415000555,2024-04-03 23:00:53,94,voice,547,"Kotwali PS Tower, Ghaziabad"
UP-CDR-001502,UP00521,Rizwan Kushwaha,9125000521,UP00113,Imran Siddiqui,9125000113,2024-05-10 21:30:15,131,voice,929,"Lisari Gate PS Tower, Meerut"
UP-CDR-001503,UP02012,Anil Tripathi,7007002012,UP00687,Dhananjay Khan,9450000687,2024-03-06 07:52:34,66,sms,693,"Dashashwamedh PS Tower, Varanasi"
UP-CDR-001504,UP00162,Deepak Pal,9450000162,UP00412,Atiq Qureshi,9927000412,2024-05-04 04:34:38,125,voice,276,"Shahganj PS Tower, Agra"
UP-CDR-001505,UP00272,Neeraj Chauhan,9450000272,UP00357,Amit Shukla,9719000357,2024-03-25 13:23:01,85,voice,186,"Knowledge Park PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001506,UP02567,Babloo Dubey,9125002567,UP01579,Pramod Verma,9927001579,2024-05-27 12:20:17,148,voice,518,"Sikandra PS Tower, Agra"
UP-CDR-001507,UP00304,Rajesh Mishra,8006000304,UP00347,Babloo Tripathi,8006000347,2024-04-22 01:59:46,113,voice,499,"Prem Nagar PS Tower, Jhansi"
UP-CDR-001508,UP00391,Dhananjay Pandey,9125000391,UP00055,Pappu Pandey,8840000055,2024-05-08 16:53:58,129,voice,819,"Sikandra PS Tower, Agra"
UP-CDR-001509,UP02285,Babloo Siddiqui,8840002285,UP02210,Pramod Khan,9412002210,2024-06-15 04:43:54,167,voice,804,"Shahpur PS Tower, Gorakhpur"
UP-CDR-001510,UP00043,Bablu Singh,9450000043,UP00254,Gufran Ansari,9415000254,2024-06-17 12:19:13,169,voice,49,"Shivpur PS Tower, Varanasi"
UP-CDR-001511,UP02823,Rakesh Maurya,9839002823,UP02192,Suresh Dubey,9412002192,2024-07-02 00:58:19,184,sms,1017,"Lisari Gate PS Tower, Meerut"
UP-CDR-001512,UP00446,Pramod Khan,9719000446,UP00377,Santosh Singh,7007000377,2024-03-13 02:35:57,73,voice,648,"Baradari PS Tower, Bareilly"
UP-CDR-001513,UP00385,Rajesh Kushwaha,8006000385,UP00293,Imran Singh,9839000293,2024-02-11 22:59:04,42,voice,1103,"Tajganj PS Tower, Agra"
UP-CDR-001514,UP00151,Dharmendra Nishad,8840000151,UP00347,Babloo Tripathi,8006000347,2024-06-27 18:32:44,179,voice,518,"Tiwaripur PS Tower, Gorakhpur"
UP-CDR-001515,UP00470,Tariq Chaudhary,7500000470,UP00425,Brijesh Tomar,9719000425,2024-02-04 01:32:25,35,voice,59,"Kotwali PS Tower, Kanpur Nagar"
UP-CDR-001516,UP02115,Dharmendra Bind,9125002115,UP01697,Pankaj Yadav,9839001697,2024-03-24 15:44:11,84,voice,644,"Dhoomanganj PS Tower, Prayagraj"
UP-CDR-001517,UP00027,Vikram Singh,9837000027,UP00240,Deepak Bind,9719000240,2024-06-27 21:37:02,179,voice,1101,"Rakabganj PS Tower, Agra"
UP-CDR-001518,UP00302,Dharmendra Dubey,9450000302,UP00345,Vikram Dubey,9125000345,2024-01-18 07:05:38,18,voice,601,"Prem Nagar PS Tower, Jhansi"
UP-CDR-001519,UP00303,Ravindra Chaudhary,9412000303,UP00418,Ajay Maurya,9450000418,2024-07-18 12:10:32,200,voice,463,"Shivpur PS Tower, Varanasi"
UP-CDR-001520,UP00452,Imran Nagar,7007000452,UP00083,Anil Mishra,7007000083,2024-04-23 12:05:49,114,sms,969,"Collectorganj PS Tower, Kanpur Nagar"
UP-CDR-001521,UP00199,Rizwan Yadav,7500000199,UP00431,Dhananjay Bind,7007000431,2024-01-23 06:42:59,23,sms,376,"Dashashwamedh PS Tower, Varanasi"
UP-CDR-001522,UP00444,Virendra Mishra,7500000444,UP00493,Imran Tomar,9125000493,2024-01-22 11:07:20,22,voice,607,"Sikandra PS Tower, Agra"
UP-CDR-001523,UP00229,Satish Verma,9839000229,UP00068,Mahesh Tomar,9450000068,2024-03-30 01:13:16,90,voice,227,"Kotwali PS Tower, Jhansi"
UP-CDR-001524,UP00379,Ajay Qureshi,9719000379,UP00536,Brijesh Gautam,9927000536,2024-06-25 07:52:39,177,voice,127,"Chowk PS Tower, Lucknow"
UP-CDR-001525,UP00288,Bablu Qureshi,9719000288,UP00019,Tariq Gautam,8840000019,2024-05-15 09:41:01,136,voice,748,"Sihani Gate PS Tower, Ghaziabad"
UP-CDR-001526,UP00017,Dharmendra Yadav,7500000017,UP02832,Deepak Kushwaha,8006002832,2024-06-13 00:37:04,165,voice,634,"Ayodhya Kotwali PS Tower, Ayodhya"
UP-CDR-001527,UP00216,Gufran Chauhan,9719000216,UP01724,Rajesh Chaudhary,9415001724,2024-04-14 21:33:06,105,sms,1076,"Kareli PS Tower, Prayagraj"
UP-CDR-001528,UP00241,Guddu Srivastav,9415000241,UP00102,Deepak Gautam,9415000102,2024-07-01 04:14:34,183,voice,1186,"Kotwali PS Tower, Ayodhya"
UP-CDR-001529,UP00585,Satish Tyagi,7500000585,UP00028,Akhilesh Kushwaha,9125000028,2024-05-25 23:38:27,146,sms,450,"Cantt PS Tower, Varanasi"
UP-CDR-001530,UP00054,Sonu Chaudhary,7500000054,UP00058,Suresh Jaiswal,7007000058,2024-02-10 23:46:13,41,sms,75,"Nawabad PS Tower, Jhansi"
UP-CDR-001531,UP01225,Brijesh Tripathi,7007001225,UP00383,Alok Khan,9125000383,2024-06-29 09:19:21,181,voice,343,"Partapur PS Tower, Meerut"
UP-CDR-001532,UP00477,Chhotu Rajput,9839000477,UP00662,Pankaj Rajput,9927000662,2024-03-05 16:15:25,65,sms,991,"Ayodhya Kotwali PS Tower, Ayodhya"
UP-CDR-001533,UP02469,Mahesh Gautam,8006002469,UP02806,Dharmendra Siddiqui,7500002806,2024-08-02 23:34:19,215,voice,504,"Shahganj PS Tower, Agra"
UP-CDR-001534,UP02788,Tariq Pal,7007002788,UP01922,Dharmendra Qureshi,8840001922,2024-08-16 05:09:11,229,voice,1011,"Lisari Gate PS Tower, Meerut"
UP-CDR-001535,UP00139,Manoj Bind,9927000139,UP00568,Brijesh Gautam,9927000568,2024-02-22 07:12:05,53,voice,250,"Hari Parbat PS Tower, Agra"
UP-CDR-001536,UP02306,Suresh Pandey,7500002306,UP02120,Mahesh Bind,7007002120,2024-08-19 05:22:21,232,voice,189,"Naini PS Tower, Prayagraj"
UP-CDR-001537,UP02591,Mahesh Mishra,7500002591,UP00136,Anil Qureshi,9837000136,2024-05-06 02:26:20,127,voice,852,"Prem Nagar PS Tower, Bareilly"
UP-CDR-001538,UP00080,Ramesh Verma,9125000080,UP00567,Tariq Pandey,9839000567,2024-03-14 13:50:38,74,voice,110,"Sikandra PS Tower, Agra"
UP-CDR-001539,UP00476,Sonu Siddiqui,7007000476,UP00451,Alok Chaudhary,9839000451,2024-04-25 17:40:50,116,voice,174,"Gorakhnath PS Tower, Gorakhpur"
UP-CDR-001540,UP00094,Dharmendra Shukla,8840000094,UP00420,Munna Yadav,7007000420,2024-01-04 16:00:06,4,voice,1169,"Kotwali PS Tower, Gorakhpur"
UP-CDR-001541,UP01439,Suresh Khan,8006001439,UP02340,Tariq Kushwaha,7500002340,2024-06-26 06:17:44,178,sms,47,"Izzatnagar PS Tower, Bareilly"
UP-CDR-001542,UP01162,Rizwan Dubey,9415001162,UP00136,Anil Qureshi,9837000136,2024-08-25 02:18:01,238,voice,1125,"Kotwali PS Tower, Ayodhya"
UP-CDR-001543,UP01322,Mahesh Kushwaha,9125001322,UP02776,Amit Tripathi,9719002776,2024-04-29 06:14:04,120,voice,680,"Dashashwamedh PS Tower, Varanasi"
UP-CDR-001544,UP00293,Imran Singh,9839000293,UP00500,Vikram Gurjar,8840000500,2024-06-18 10:45:33,170,voice,551,"Dhoomanganj PS Tower, Prayagraj"
UP-CDR-001545,UP00036,Amit Kushwaha,9927000036,UP00085,Munna Verma,9927000085,2024-01-12 18:47:45,12,voice,161,"Prem Nagar PS Tower, Jhansi"
UP-CDR-001546,UP02296,Anil Rawat,7500002296,UP00097,Atiq Pandey,7500000097,2024-07-10 05:23:33,192,voice,251,"Chowk PS Tower, Lucknow"
UP-CDR-001547,UP01197,Rizwan Gupta,9837001197,UP01338,Brijesh Nishad,9450001338,2024-05-25 20:13:04,146,voice,717,"Kotwali PS Tower, Bareilly"
UP-CDR-001548,UP00139,Manoj Bind,9927000139,UP00569,Neeraj Qureshi,8006000569,2024-03-24 18:16:40,84,voice,373,"Shahganj PS Tower, Agra"
UP-CDR-001549,UP00498,Imran Pandey,9927000498,UP00428,Vikram Shukla,8840000428,2024-03-31 09:36:56,91,sms,1199,"Prem Nagar PS Tower, Bareilly"
UP-CDR-001550,UP00318,Abhay Rawat,7500000318,UP00011,Chhotu Gupta,7500000011,2024-06-13 08:35:42,165,voice,886,"Baradari PS Tower, Bareilly"
