txn_id,sender_id,sender_name,sender_account,receiver_id,receiver_name,receiver_account,amount_inr,timestamp,day,txn_type,ground_truth_flag
KK-TXN-00338,KK00023,Prakash Deshmukh,BKID000700000161,KK00007,Santosh Sanghvi,BKID000700000049,238000,2025-02-21 12:56:27,52,UPI,none
KK-TXN-00339,KK00085,Prakash Shaikh,MAHB000700000595,KK00081,Deepak Kadam,MAHB000700000567,437000,2025-02-22 18:08:11,53,Bank Transfer,none
KK-TXN-00340,KK00094,Iqbal Patil,MAHB000700000658,KK00091,Ashok More,MAHB000700000637,188000,2025-02-22 10:03:55,53,Hawala,none
KK-TXN-00341,KK00022,Dnyaneshwar Salvi,BKID000700000154,KK00104,Imtiaz Bhosale,BKID000700000728,115500,2025-02-23 16:23:50,54,UPI,none
KK-TXN-00342,KK00054,Kishor Sawant,HDFC000700000378,KK00038,Iqbal Mehta,HDFC000700000266,284000,2025-02-23 19:39:33,54,IMPS,none
KK-TXN-00343,KK00023,Prakash Deshmukh,BKID000700000161,KK00022,Dnyaneshwar Salvi,BKID000700000154,406500,2025-02-23 09:41:28,54,NEFT,none
KK-TXN-00344,KK00092,Suhas Parekh,MAHB000700000644,KK00093,Rajan Sanghvi,MAHB000700000651,374000,2025-02-24 18:33:58,55,IMPS,none
KK-TXN-00345,KK00011,Yogesh Kadam,BKID000700000077,KK00004,Kishor Pawar,BKID000700000028,411000,2025-02-24 09:42:08,55,UPI,none
KK-TXN-00346,KK00056,Mahesh Bhandari,HDFC000700000392,KK00037,Ganesh Deshmukh,HDFC000700000259,45000,2025-02-24 10:14:48,55,IMPS,none
KK-TXN-00347,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,KK00107,Yogesh Bhosale,SBIN000700000749,249500,2025-02-24 14:48:07,55,NEFT,none
KK-TXN-00348,KK00059,Salim More,HDFC000700000413,KK00053,Pravin Bhatkar,HDFC000700000371,406000,2025-02-24 18:28:34,55,Hawala,none
KK-TXN-00349,KK00214,Vinod Pawar,BKID000700001498,KK00170,Kishor Thakur,BKID000700001190,416500,2025-02-24 18:01:52,55,Bank Transfer,none
KK-TXN-00350,KK00094,Iqbal Patil,MAHB000700000658,KK00074,Prakash Bhosale,MAHB000700000518,203000,2025-02-24 15:16:55,55,IMPS,none
KK-TXN-00351,KK00019,Arif Gaikwad,UTIB000700000133,KK00020,Vilas Sawant,UTIB000700000140,197000,2025-02-24 14:37:03,55,Cash,none
KK-TXN-00352,KK00209,Jitendra Kadam,BKID000700001463,KK00201,Javed Shah,BKID000700001407,205500,2025-02-25 11:24:00,56,Bank Transfer,none
KK-TXN-00353,KK00036,Fayyaz Kadam,UTIB000700000252,KK00017,Anil Tandel,BKID000700000119,207000,2025-02-25 10:58:30,56,NEFT,none
KK-TXN-00354,KK00039,Ravindra Bhosale,SBIN000700000273,KK00063,Sameer Koli,SBIN000700000441,415000,2025-02-25 18:35:34,56,NEFT,none
KK-TXN-00355,KK00006,Salim Parab,BKID000700000042,KK00017,Anil Tandel,BKID000700000119,320500,2025-02-25 10:19:44,56,IMPS,none
KK-TXN-00356,KK00180,Iqbal Parab,MAHB000700001260,KK00101,Javed Bhandari,MAHB000700000707,203500,2025-02-26 15:20:15,57,Hawala,none
KK-TXN-00357,KK00006,Salim Parab,BKID000700000042,KK00014,Anil Tandel,UTIB000700000098,307000,2025-02-26 12:30:01,57,IMPS,none
KK-TXN-00358,KK00369,Kishor Sayyed,MAHB000700002583,KK00418,Ravindra Shah,MAHB000700002926,39500,2025-02-26 11:18:36,57,NEFT,none
KK-TXN-00359,KK00022,Dnyaneshwar Salvi,BKID000700000154,KK00015,Balkrishna Shinde,UTIB000700000105,228500,2025-02-26 10:08:53,57,NEFT,none
KK-TXN-00360,KK00069,Imtiaz Kadam,MAHB000700000483,KK00087,Rafiq Deshmukh,MAHB000700000609,203500,2025-02-26 13:39:23,57,NEFT,none
KK-TXN-00361,KK00158,Balkrishna Naik,MAHB000700001106,KK00108,Hitesh Bhandari,MAHB000700000756,379500,2025-02-26 10:06:11,57,UPI,none
KK-TXN-00362,KK00002,Iqbal Naik,BKID000700000014,KK00015,Balkrishna Shinde,UTIB000700000105,469000,2025-02-27 12:17:51,58,UPI,none
KK-TXN-00363,KK00042,Shabbir Jadhav,HDFC000700000294,KK00066,Hanif Chavan,SBIN000700000462,367000,2025-02-27 11:43:52,58,NEFT,none
KK-TXN-00364,KK00053,Pravin Bhatkar,HDFC000700000371,KK00061,Sameer Soni,SBIN000700000427,141000,2025-02-27 10:25:51,58,NEFT,none
KK-TXN-00365,KK00122,Salim Kulkarni,UTIB000700000854,KK00164,Nitin Thakur,UTIB000700001148,246000,2025-02-27 19:38:12,58,Hawala,none
KK-TXN-00366,KK00043,Vinod Mehta,HDFC000700000301,KK00179,Dattatray Zaveri,HDFC000700001253,223000,2025-02-27 12:26:57,58,Cash,none
KK-TXN-00367,KK00024,Nilesh Parekh,BKID000700000168,KK00008,Vilas Tandel,BKID000700000056,398000,2025-02-27 20:11:18,58,UPI,none
KK-TXN-00368,KK00006,Salim Parab,BKID000700000042,KK00007,Santosh Sanghvi,BKID000700000049,115000,2025-02-27 18:16:36,58,UPI,none
KK-TXN-00369,KK00079,Rafiq Soni,MAHB000700000553,KK00085,Prakash Shaikh,MAHB000700000595,414000,2025-02-28 14:07:21,59,NEFT,none
KK-TXN-00370,KK00037,Ganesh Deshmukh,HDFC000700000259,KK00100,Suhas Mehta,HDFC000700000700,30000,2025-02-28 11:40:52,59,IMPS,none
KK-TXN-00371,KK00025,Deepak Zaveri,BKID000700000175,KK00116,Yogesh Rane,BKID000700000812,465000,2025-02-28 19:16:52,59,UPI,none
KK-TXN-00372,KK00076,Jitendra Shaikh,MAHB000700000532,KK00080,Rajan Desai,MAHB000700000560,73500,2025-02-28 11:23:53,59,Bank Transfer,none
KK-TXN-00373,KK00089,Ganesh Naik,MAHB000700000623,KK00086,Arif Bhosale,MAHB000700000602,204000,2025-03-01 09:36:24,60,NEFT,none
KK-TXN-00374,KK00127,Ganesh Kadam,BKID000700000889,KK00138,Vinod Desai,UTIB000700000966,342500,2025-03-01 12:37:32,60,UPI,none
KK-TXN-00375,KK00055,Vilas Shinde,SBIN000700000385,KK00208,Rafiq Momin,HDFC000700001456,68500,2025-03-01 20:31:20,60,Cash,none
KK-TXN-00376,KK00175,Balkrishna Pawar,HDFC000700001225,KK00106,Dattatray Pawar,HDFC000700000742,203500,2025-03-01 19:25:35,60,IMPS,none
KK-TXN-00377,KK00013,Kishor Koli,UTIB000700000091,KK00005,Kishor Ansari,UTIB000700000035,87000,2025-03-01 19:24:43,60,IMPS,none
KK-TXN-00378,KK00051,Pravin Kadam,SBIN000700000357,KK00047,Santosh Thakur,HDFC000700000329,97000,2025-03-02 12:39:23,61,UPI,none
KK-TXN-00379,KK00066,Hanif Chavan,SBIN000700000462,KK00051,Pravin Kadam,SBIN000700000357,422000,2025-03-02 18:43:09,61,Cash,none
KK-TXN-00380,KK00212,Rafiq Kothari,MAHB000700001484,KK00183,Paresh Thakur,MAHB000700001281,274000,2025-03-02 10:17:34,61,Hawala,none
KK-TXN-00381,KK00071,Arif Salvi,MAHB000700000497,KK00091,Ashok More,MAHB000700000637,473500,2025-03-02 20:58:37,61,Cash,none
KK-TXN-00382,KK00022,Dnyaneshwar Salvi,BKID000700000154,KK00019,Arif Gaikwad,UTIB000700000133,407500,2025-03-02 11:34:37,61,UPI,none
KK-TXN-00383,KK00082,Kishor Gaikwad,MAHB000700000574,KK00089,Ganesh Naik,MAHB000700000623,290000,2025-03-02 20:29:38,61,NEFT,none
KK-TXN-00384,KK00158,Balkrishna Naik,MAHB000700001106,KK00166,Hitesh Shah,MAHB000700001162,16500,2025-03-03 12:16:57,62,Hawala,none
KK-TXN-00385,KK00071,Arif Salvi,MAHB000700000497,KK00212,Rafiq Kothari,MAHB000700001484,289500,2025-03-03 10:52:07,62,Bank Transfer,none
KK-TXN-00386,KK00039,Ravindra Bhosale,SBIN000700000273,KK00051,Pravin Kadam,SBIN000700000357,403000,2025-03-03 14:28:54,62,Hawala,none
KK-TXN-00387,KK00188,Bhavesh Bhandari,BKID000700001316,KK00141,Kishor Doshi,BKID000700000987,173500,2025-03-03 11:06:06,62,UPI,none
KK-TXN-00388,KK00043,Vinod Mehta,HDFC000700000301,KK00064,Anil Khatib,SBIN000700000448,332000,2025-03-03 11:56:11,62,Bank Transfer,none
KK-TXN-00389,KK00056,Mahesh Bhandari,HDFC000700000392,KK00058,Dattatray Patil,SBIN000700000406,328500,2025-03-03 11:50:22,62,Bank Transfer,none
KK-TXN-00390,KK00029,Pravin Koli,UTIB000700000203,KK00023,Prakash Deshmukh,BKID000700000161,271000,2025-03-03 20:23:32,62,Hawala,none
KK-TXN-00391,KK00033,Shirish Chavan,BKID000700000231,KK00201,Javed Shah,BKID000700001407,31500,2025-03-04 16:09:32,63,NEFT,none
KK-TXN-00392,KK00005,Kishor Ansari,UTIB000700000035,KK00118,Ashok Deshmukh,BKID000700000826,399500,2025-03-04 14:45:37,63,UPI,none
KK-TXN-00393,KK00045,Kishor Sanghvi,HDFC000700000315,KK00038,Iqbal Mehta,HDFC000700000266,165500,2025-03-04 18:18:20,63,NEFT,none
KK-TXN-00394,KK00058,Dattatray Patil,SBIN000700000406,KK00110,Kishor Shah,SBIN000700000770,244500,2025-03-04 19:40:33,63,IMPS,none
KK-TXN-00395,KK00024,Nilesh Parekh,BKID000700000168,KK00028,Sameer Kulkarni,UTIB000700000196,474500,2025-03-04 09:02:14,63,NEFT,none
KK-TXN-00396,KK00004,Kishor Pawar,BKID000700000028,KK00023,Prakash Deshmukh,BKID000700000161,241000,2025-03-05 11:32:05,64,Hawala,none
KK-TXN-00397,KK00006,Salim Parab,BKID000700000042,KK00027,Hanif Shinde,BKID000700000189,29500,2025-03-05 14:16:21,64,IMPS,none
KK-TXN-00398,KK00014,Anil Tandel,UTIB000700000098,KK00003,Deepak Pawar,BKID000700000021,468000,2025-03-06 16:17:38,65,Cash,none
KK-TXN-00399,KK00030,Vilas Khatib,BKID000700000210,KK00163,Paresh Patil,UTIB000700001141,16500,2025-03-06 11:47:28,65,IMPS,none
KK-TXN-00400,KK00149,Paresh Khatib,HDFC000700001043,KK00179,Dattatray Zaveri,HDFC000700001253,126000,2025-03-06 16:38:43,65,Bank Transfer,none
KK-TXN-00401,KK00178,Imtiaz Ansari,MAHB000700001246,KK00097,Arif Kadam,MAHB000700000679,452000,2025-03-06 11:18:36,65,Bank Transfer,none
KK-TXN-00402,KK00068,Prakash Koli,MAHB000700000476,KK00090,Arif Mhatre,MAHB000700000630,40500,2025-03-06 13:52:12,65,Bank Transfer,none
KK-TXN-00403,KK00171,Dnyaneshwar Dalvi,BKID000700001197,KK00214,Vinod Pawar,BKID000700001498,39000,2025-03-06 19:56:13,65,NEFT,none
KK-TXN-00404,KK00331,Nilesh Bhatkar,MAHB000700002317,KK00329,Prakash Kulkarni,HDFC000700002303,111000,2025-03-07 13:50:46,66,Bank Transfer,none
KK-TXN-00405,KK00008,Vilas Tandel,BKID000700000056,KK00167,Sameer Parekh,BKID000700001169,195000,2025-03-07 20:46:06,66,Bank Transfer,none
KK-TXN-00406,KK00093,Rajan Sanghvi,MAHB000700000651,KK00087,Rafiq Deshmukh,MAHB000700000609,234000,2025-03-08 11:03:02,67,IMPS,none
KK-TXN-00407,KK00104,Imtiaz Bhosale,BKID000700000728,KK00182,Dnyaneshwar Shinde,UTIB000700001274,40000,2025-03-08 11:21:55,67,UPI,none
KK-TXN-00408,KK00337,Umesh Salvi,MAHB000700002359,KK00406,Sameer Bhosale,HDFC000700002842,28000,2025-03-08 11:03:07,67,UPI,none
KK-TXN-00409,KK00407,Javed Mhatre,MAHB000700002849,KK00251,Kishor Deshmukh,MAHB000700001757,25000,2025-03-08 11:34:01,67,NEFT,none
KK-TXN-00410,KK00055,Vilas Shinde,SBIN000700000385,KK00107,Yogesh Bhosale,SBIN000700000749,448500,2025-03-08 20:51:17,67,IMPS,none
KK-TXN-00411,KK00185,Balkrishna Kothari,MAHB000700001295,KK00161,Shirish Parab,MAHB000700001127,404000,2025-03-08 11:55:30,67,UPI,none
KK-TXN-00412,KK00084,Vinod Deshmukh,MAHB000700000588,KK00103,Rafiq Khatib,MAHB000700000721,52500,2025-03-08 18:41:00,67,Bank Transfer,none
KK-TXN-00413,KK00020,Vilas Sawant,UTIB000700000140,KK00017,Anil Tandel,BKID000700000119,262500,2025-03-08 18:41:30,67,Bank Transfer,none
KK-TXN-00414,KK00053,Pravin Bhatkar,HDFC000700000371,KK00048,Sameer Doshi,SBIN000700000336,257000,2025-03-09 20:22:16,68,UPI,none
KK-TXN-00415,KK00084,Vinod Deshmukh,MAHB000700000588,KK00144,Anil Shinde,MAHB000700001008,401000,2025-03-09 15:27:25,68,NEFT,none
KK-TXN-00416,KK00072,Yogesh Momin,MAHB000700000504,KK00073,Mangesh Naik,MAHB000700000511,366000,2025-03-09 09:44:20,68,NEFT,none
KK-TXN-00417,KK00016,Anil Tandel,BKID000700000112,KK00005,Kishor Ansari,UTIB000700000035,205500,2025-03-10 15:21:47,69,Cash,none
KK-TXN-00418,KK00017,Anil Tandel,BKID000700000119,KK00135,Deepak Sanghvi,BKID000700000945,176500,2025-03-10 15:37:01,69,UPI,none
KK-TXN-00419,KK00068,Prakash Koli,MAHB000700000476,KK00211,Nitin Parekh,MAHB000700001477,156500,2025-03-10 10:50:32,69,UPI,none
KK-TXN-00420,KK00018,Suhas Sanghvi,BKID000700000126,KK00007,Santosh Sanghvi,BKID000700000049,31000,2025-03-10 16:16:12,69,Cash,none
KK-TXN-00421,KK00052,Rakesh Zaveri,HDFC000700000364,KK00198,Ashok Khatib,HDFC000700001386,412000,2025-03-11 10:49:56,70,Cash,none
KK-TXN-00422,KK00059,Salim More,HDFC000700000413,KK00050,Shirish Patil,SBIN000700000350,473500,2025-03-11 12:00:27,70,IMPS,none
KK-TXN-00423,KK00053,Pravin Bhatkar,HDFC000700000371,KK00045,Kishor Sanghvi,HDFC000700000315,253000,2025-03-11 11:18:06,70,Hawala,none
KK-TXN-00424,KK00029,Pravin Koli,UTIB000700000203,KK00023,Prakash Deshmukh,BKID000700000161,289000,2025-03-11 15:39:59,70,Cash,none
KK-TXN-00425,KK00094,Iqbal Patil,MAHB000700000658,KK00082,Kishor Gaikwad,MAHB000700000574,410500,2025-03-11 19:34:07,70,IMPS,none
KK-TXN-00426,KK00031,Anil Chavan,BKID000700000217,KK00027,Hanif Shinde,BKID000700000189,56000,2025-03-11 17:12:34,70,Bank Transfer,none
KK-TXN-00427,KK00122,Salim Kulkarni,UTIB000700000854,KK00207,Shabbir Pawar,BKID000700001449,266500,2025-03-11 12:41:17,70,NEFT,none
KK-TXN-00428,KK00089,Ganesh Naik,MAHB000700000623,KK00157,Mahesh Bhatkar,MAHB000700001099,266000,2025-03-11 12:17:08,70,UPI,none
KK-TXN-00429,KK00107,Yogesh Bhosale,SBIN000700000749,KK00151,Deepak Mehta,HDFC000700001057,369500,2025-03-11 19:13:19,70,IMPS,none
KK-TXN-00430,KK00191,Javed Naik,SBIN000700001337,KK00175,Balkrishna Pawar,HDFC000700001225,341000,2025-03-11 11:10:17,70,Cash,none
KK-TXN-00431,KK00015,Balkrishna Shinde,UTIB000700000105,KK00018,Suhas Sanghvi,BKID000700000126,407000,2025-03-11 11:53:39,70,Hawala,none
KK-TXN-00432,KK00011,Yogesh Kadam,BKID000700000077,KK00035,Balkrishna Shaikh,UTIB000700000245,304000,2025-03-12 16:53:17,71,NEFT,none
KK-TXN-00433,KK00034,Rakesh Doshi,BKID000700000238,KK00033,Shirish Chavan,BKID000700000231,337000,2025-03-12 16:40:50,71,IMPS,none
KK-TXN-00434,KK00092,Suhas Parekh,MAHB000700000644,KK00089,Ganesh Naik,MAHB000700000623,425500,2025-03-12 20:37:11,71,UPI,none
KK-TXN-00435,KK00028,Sameer Kulkarni,UTIB000700000196,KK00023,Prakash Deshmukh,BKID000700000161,364000,2025-03-12 09:49:22,71,IMPS,none
KK-TXN-00436,KK00117,Ganesh Bhosale,MAHB000700000819,KK00161,Shirish Parab,MAHB000700001127,65500,2025-03-12 15:56:52,71,IMPS,none
KK-TXN-00437,KK00180,Iqbal Parab,MAHB000700001260,KK00189,Dattatray Jadhav,MAHB000700001323,311000,2025-03-12 12:34:44,71,NEFT,none
KK-TXN-00438,KK00057,Balkrishna Parekh,SBIN000700000399,KK00174,Hitesh Sanghvi,HDFC000700001218,438000,2025-03-12 12:27:32,71,Hawala,none
KK-TXN-00439,KK00073,Mangesh Naik,MAHB000700000511,KK00211,Nitin Parekh,MAHB000700001477,125000,2025-03-13 09:16:08,72,Hawala,none
KK-TXN-00440,KK00083,Sachin Naik,MAHB000700000581,KK00211,Nitin Parekh,MAHB000700001477,243500,2025-03-13 14:36:52,72,NEFT,none
KK-TXN-00441,KK00050,Shirish Patil,SBIN000700000350,KK00061,Sameer Soni,SBIN000700000427,214000,2025-03-13 13:17:57,72,NEFT,none
KK-TXN-00442,KK00012,Bhavesh Parekh,BKID000700000084,KK00008,Vilas Tandel,BKID000700000056,129500,2025-03-13 18:11:32,72,IMPS,none
KK-TXN-00443,KK00037,Ganesh Deshmukh,HDFC000700000259,KK00095,Umesh Shaikh,ICIC000700000665,265000,2025-03-13 10:18:58,72,RTGS,bridge_payment
KK-TXN-00444,KK00184,Iqbal Jadhav,SBIN000700001288,KK00202,Rajan Bhosale,SBIN000700001414,42500,2025-03-14 17:07:19,73,UPI,none
KK-TXN-00445,KK00076,Jitendra Shaikh,MAHB000700000532,KK00094,Iqbal Patil,MAHB000700000658,35000,2025-03-14 18:09:01,73,Cash,none
KK-TXN-00446,KK00023,Prakash Deshmukh,BKID000700000161,KK00018,Suhas Sanghvi,BKID000700000126,64500,2025-03-14 18:32:07,73,IMPS,none
KK-TXN-00447,KK00025,Deepak Zaveri,BKID000700000175,KK00018,Suhas Sanghvi,BKID000700000126,112500,2025-03-14 13:35:04,73,IMPS,none
KK-TXN-00448,KK00053,Pravin Bhatkar,HDFC000700000371,KK00059,Salim More,HDFC000700000413,152500,2025-03-15 10:15:36,74,Cash,none
KK-TXN-00449,KK00066,Hanif Chavan,SBIN000700000462,KK00181,Umesh Jadhav,SBIN000700001267,417000,2025-03-15 11:19:15,74,Hawala,none
KK-TXN-00450,KK00117,Ganesh Bhosale,MAHB000700000819,KK00183,Paresh Thakur,MAHB000700001281,423000,2025-03-15 15:21:47,74,UPI,none
KK-TXN-00451,KK00112,Rakesh Gaikwad,UTIB000700000784,KK00150,Rafiq Naik,UTIB000700001050,338500,2025-03-15 13:28:17,74,Bank Transfer,none
KK-TXN-00452,KK00242,Santosh Bhatkar,MAHB000700001694,KK00297,Prakash Sawant,MAHB000700002079,465500,2025-03-15 16:27:23,74,Bank Transfer,none
KK-TXN-00453,KK00024,Nilesh Parekh,BKID000700000168,KK00020,Vilas Sawant,UTIB000700000140,373000,2025-03-15 14:54:28,74,IMPS,none
KK-TXN-00454,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,KK00055,Vilas Shinde,SBIN000700000385,190500,2025-03-15 12:23:38,74,Cash,none
KK-TXN-00455,KK00085,Prakash Shaikh,MAHB000700000595,KK00078,Shirish Salvi,MAHB000700000546,71500,2025-03-15 09:43:56,74,IMPS,none
KK-TXN-00456,KK00058,Dattatray Patil,SBIN000700000406,KK00046,Shabbir Shaikh,SBIN000700000322,84500,2025-03-16 16:40:37,75,Cash,none
KK-TXN-00457,KK00003,Deepak Pawar,BKID000700000021,KK00005,Kishor Ansari,UTIB000700000035,168000,2025-03-16 19:44:48,75,UPI,none
KK-TXN-00458,KK00090,Arif Mhatre,MAHB000700000630,KK00094,Iqbal Patil,MAHB000700000658,201500,2025-03-16 16:19:12,75,Bank Transfer,none
KK-TXN-00459,KK00007,Santosh Sanghvi,BKID000700000049,KK00009,Dattatray Soni,BKID000700000063,226000,2025-03-16 18:22:51,75,Cash,none
KK-TXN-00460,KK00094,Iqbal Patil,MAHB000700000658,KK00081,Deepak Kadam,MAHB000700000567,257500,2025-03-16 18:41:53,75,Cash,none
KK-TXN-00461,KK00025,Deepak Zaveri,BKID000700000175,KK00154,Hanif Thakur,BKID000700001078,475500,2025-03-17 11:48:30,76,Bank Transfer,none
KK-TXN-00462,KK00062,Paresh Parekh,HDFC000700000434,KK00064,Anil Khatib,SBIN000700000448,362500,2025-03-17 18:52:41,76,Bank Transfer,none
KK-TXN-00463,KK00048,Sameer Doshi,SBIN000700000336,KK00049,Santosh Zaveri,HDFC000700000343,38500,2025-03-17 17:36:00,76,Cash,none
KK-TXN-00464,KK00008,Vilas Tandel,BKID000700000056,KK00011,Yogesh Kadam,BKID000700000077,36000,2025-03-17 19:29:31,76,IMPS,none
KK-TXN-00465,KK00030,Vilas Khatib,BKID000700000210,KK00118,Ashok Deshmukh,BKID000700000826,476500,2025-03-18 19:19:30,77,UPI,none
KK-TXN-00466,KK00046,Shabbir Shaikh,SBIN000700000322,KK00047,Santosh Thakur,HDFC000700000329,48000,2025-03-18 18:34:36,77,Bank Transfer,none
KK-TXN-00467,KK00038,Iqbal Mehta,HDFC000700000266,KK00046,Shabbir Shaikh,SBIN000700000322,260500,2025-03-18 13:38:06,77,IMPS,none
KK-TXN-00468,KK00015,Balkrishna Shinde,UTIB000700000105,KK00032,Dattatray Mehta,BKID000700000224,103500,2025-03-18 12:32:26,77,UPI,none
KK-TXN-00469,KK00047,Santosh Thakur,HDFC000700000329,KK00037,Ganesh Deshmukh,HDFC000700000259,112500,2025-03-18 19:55:03,77,NEFT,none
KK-TXN-00470,KK00004,Kishor Pawar,BKID000700000028,KK00134,Vilas Mehta,BKID000700000938,142500,2025-03-18 14:57:57,77,Bank Transfer,none
KK-TXN-00471,KK00083,Sachin Naik,MAHB000700000581,KK00091,Ashok More,MAHB000700000637,116500,2025-03-18 12:28:36,77,Hawala,none
KK-TXN-00472,KK00076,Jitendra Shaikh,MAHB000700000532,KK00080,Rajan Desai,MAHB000700000560,416000,2025-03-18 20:22:56,77,IMPS,none
KK-TXN-00473,KK00108,Hitesh Bhandari,MAHB000700000756,KK00119,Prakash Doshi,MAHB000700000833,10500,2025-03-18 09:51:12,77,Cash,none
KK-TXN-00474,KK00004,Kishor Pawar,BKID000700000028,KK00028,Sameer Kulkarni,UTIB000700000196,150000,2025-03-19 13:44:20,78,UPI,none
KK-TXN-00475,KK00014,Anil Tandel,UTIB000700000098,KK00025,Deepak Zaveri,BKID000700000175,444000,2025-03-19 10:15:33,78,Bank Transfer,none
KK-TXN-00476,KK00078,Shirish Salvi,MAHB000700000546,KK00077,Anil Thakur,MAHB000700000539,390500,2025-03-19 12:44:35,78,Bank Transfer,none
KK-TXN-00477,KK00019,Arif Gaikwad,UTIB000700000133,KK00022,Dnyaneshwar Salvi,BKID000700000154,32500,2025-03-19 13:15:55,78,Cash,none
KK-TXN-00478,KK00034,Rakesh Doshi,BKID000700000238,KK00012,Bhavesh Parekh,BKID000700000084,435500,2025-03-19 12:12:36,78,UPI,none
KK-TXN-00479,KK00037,Ganesh Deshmukh,HDFC000700000259,KK00046,Shabbir Shaikh,SBIN000700000322,227500,2025-03-19 11:16:53,78,NEFT,none
KK-TXN-00480,KK00089,Ganesh Naik,MAHB000700000623,KK00077,Anil Thakur,MAHB000700000539,114000,2025-03-19 10:28:22,78,Hawala,none
KK-TXN-00481,KK00085,Prakash Shaikh,MAHB000700000595,KK00092,Suhas Parekh,MAHB000700000644,209000,2025-03-19 13:07:57,78,Hawala,none
KK-TXN-00482,KK00089,Ganesh Naik,MAHB000700000623,KK00137,Pravin Zaveri,MAHB000700000959,13500,2025-03-19 17:30:42,78,UPI,none
KK-TXN-00483,KK00022,Dnyaneshwar Salvi,BKID000700000154,KK00027,Hanif Shinde,BKID000700000189,233000,2025-03-20 11:05:10,79,Bank Transfer,none
KK-TXN-00484,KK00013,Kishor Koli,UTIB000700000091,KK00018,Suhas Sanghvi,BKID000700000126,159000,2025-03-20 18:12:02,79,Hawala,none
KK-TXN-00485,KK00126,Mangesh Thakur,SBIN000700000882,KK00202,Rajan Bhosale,SBIN000700001414,81500,2025-03-20 11:44:39,79,Cash,none
KK-TXN-00486,KK00021,Santosh Bhandari,BKID000700000147,KK00026,Rafiq Shah,BKID000700000182,200500,2025-03-21 10:45:26,80,Cash,none
KK-TXN-00487,KK00064,Anil Khatib,SBIN000700000448,KK00045,Kishor Sanghvi,HDFC000700000315,32000,2025-03-21 15:09:44,80,UPI,none
KK-TXN-00488,KK00075,Rafiq Pawar,MAHB000700000525,KK00190,Bhavesh Kothari,MAHB000700001330,195500,2025-03-21 11:06:28,80,Hawala,none
KK-TXN-00489,KK00122,Salim Kulkarni,UTIB000700000854,KK00139,Sunil Bhandari,UTIB000700000973,72500,2025-03-21 09:42:26,80,UPI,none
KK-TXN-00490,KK00043,Vinod Mehta,HDFC000700000301,KK00066,Hanif Chavan,SBIN000700000462,381000,2025-03-21 12:55:05,80,Hawala,none
KK-TXN-00491,KK00149,Paresh Khatib,HDFC000700001043,KK00100,Suhas Mehta,HDFC000700000700,89500,2025-03-21 16:56:43,80,UPI,none
KK-TXN-00492,KK00070,Hanif Kadam,MAHB000700000490,KK00072,Yogesh Momin,MAHB000700000504,88000,2025-03-21 09:42:01,80,Bank Transfer,none
KK-TXN-00493,KK00346,Arif Sayyed,MAHB000700002422,KK00348,Jitendra Parab,MAHB000700002436,22500,2025-03-21 14:50:41,80,Cash,none
KK-TXN-00494,KK00068,Prakash Koli,MAHB000700000476,KK00103,Rafiq Khatib,MAHB000700000721,382500,2025-03-22 15:05:54,81,Cash,none
KK-TXN-00495,KK00039,Ravindra Bhosale,SBIN000700000273,KK00169,Sunil Parab,SBIN000700001183,281000,2025-03-22 10:17:32,81,UPI,none
KK-TXN-00496,KK00006,Salim Parab,BKID000700000042,KK00001,Nilesh Khatib,BKID000700000007,396000,2025-03-23 19:06:55,82,Cash,none
KK-TXN-00497,KK00069,Imtiaz Kadam,MAHB000700000483,KK00195,Pravin Kothari,MAHB000700001365,47000,2025-03-23 11:14:30,82,UPI,none
KK-TXN-00498,KK00048,Sameer Doshi,SBIN000700000336,KK00064,Anil Khatib,SBIN000700000448,177000,2025-03-23 17:03:52,82,Cash,none
KK-TXN-00499,KK00061,Sameer Soni,SBIN000700000427,KK00045,Kishor Sanghvi,HDFC000700000315,359000,2025-03-23 15:11:43,82,Hawala,none
KK-TXN-00500,KK00128,Mahesh Bhosale,SBIN000700000896,KK00107,Yogesh Bhosale,SBIN000700000749,426500,2025-03-23 13:32:15,82,UPI,none
KK-TXN-00501,KK00099,Salim Khatib,BKID000700000693,KK00201,Javed Shah,BKID000700001407,115500,2025-03-23 16:11:25,82,NEFT,none
KK-TXN-00502,KK00205,Mangesh Koli,BKID000700001435,KK00134,Vilas Mehta,BKID000700000938,101500,2025-03-24 18:45:27,83,NEFT,none
KK-TXN-00503,KK00082,Kishor Gaikwad,MAHB000700000574,KK00087,Rafiq Deshmukh,MAHB000700000609,221000,2025-03-24 16:08:10,83,IMPS,none
KK-TXN-00504,KK00050,Shirish Patil,SBIN000700000350,KK00048,Sameer Doshi,SBIN000700000336,325500,2025-03-24 17:04:33,83,UPI,none
KK-TXN-00505,KK00062,Paresh Parekh,HDFC000700000434,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,242000,2025-03-24 14:30:13,83,Hawala,none
KK-TXN-00506,KK00087,Rafiq Deshmukh,MAHB000700000609,KK00108,Hitesh Bhandari,MAHB000700000756,16000,2025-03-24 18:12:19,83,Bank Transfer,none
