call_id,caller_id,caller_name,caller_phone,callee_id,callee_name,callee_phone,timestamp,day,call_type,duration_sec,cell_tower_location
KK-CDR-002536,KK00095,Umesh Shaikh,9930000095,KK00020,Vilas Sawant,9167000020,2025-03-29 08:08:21,88,voice,249,"Nerul Cell Site A, Navi Mumbai"
KK-CDR-002537,KK00095,Umesh Shaikh,9930000095,KK00014,Anil Tandel,8655000014,2025-03-29 17:46:23,88,voice,232,"CBD Belapur Cell Site A, Navi Mumbai"
KK-CDR-002538,KK00065,Dnyaneshwar Bhandari,8976000065,KK00040,Rajan Ansari,9930000040,2025-03-30 16:21:43,89,voice,529,"Kurla Cell Site A, Mumbai Suburban"
KK-CDR-002539,KK00070,Hanif Kadam,9323000070,KK00085,Prakash Shaikh,9820000085,2025-03-30 19:55:06,89,voice,436,"Naupada Cell Site B, Thane"
KK-CDR-002540,KK00041,Dnyaneshwar Parab,9930000041,KK00063,Sameer Koli,9323000063,2025-03-30 20:13:45,89,voice,579,"Andheri Cell Site A, Mumbai Suburban"
KK-CDR-002541,KK00092,Suhas Parekh,9930000092,KK00082,Kishor Gaikwad,8976000082,2025-03-30 06:53:59,89,voice,493,"Naupada Cell Site B, Thane"
KK-CDR-002542,KK00057,Balkrishna Parekh,8976000057,KK00056,Mahesh Bhandari,9833000056,2025-03-30 23:51:43,89,voice,713,"VP Road Cell Site B, Mumbai City"
KK-CDR-002543,KK00252,Fayyaz More,9930000252,KK00281,Hanif Gaikwad,9833000281,2025-03-30 12:40:42,89,voice,82,"Andheri Cell Site A, Mumbai Suburban"
KK-CDR-002544,KK00012,Bhavesh Parekh,9860000012,KK00124,Sachin Bhosale,8655000124,2025-03-30 07:26:07,89,voice,619,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002545,KK00093,Rajan Sanghvi,9820000093,KK00089,Ganesh Naik,8976000089,2025-03-30 06:23:10,89,voice,205,"Kapurbawdi Cell Site A, Thane"
KK-CDR-002546,KK00135,Deepak Sanghvi,7045000135,KK00116,Yogesh Rane,8655000116,2025-03-30 20:47:11,89,voice,226,"Harnai Coastal Cell Site A, Ratnagiri"
KK-CDR-002547,KK00069,Imtiaz Kadam,9323000069,KK00088,Rajan Sawant,9323000088,2025-03-30 19:08:51,89,voice,658,"Vartak Nagar Cell Site B, Thane"
KK-CDR-002548,KK00006,Salim Parab,8655000006,KK00030,Vilas Khatib,8655000030,2025-03-30 12:41:31,89,voice,427,"Dapoli Cell Site B, Ratnagiri"
KK-CDR-002549,KK00038,Iqbal Mehta,9820000038,KK00066,Hanif Chavan,9833000066,2025-03-30 14:56:10,89,voice,577,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-002550,KK00118,Ashok Deshmukh,9167000118,KK00163,Paresh Patil,9167000163,2025-03-30 21:59:59,89,voice,139,"Uran Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002551,KK00066,Hanif Chavan,9833000066,KK00044,Ashok Sayyed,9833000044,2025-03-30 13:54:43,89,voice,320,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-002552,KK00054,Kishor Sawant,9833000054,KK00037,Ganesh Deshmukh,9323000037,2025-03-30 12:35:31,89,voice,762,"Bandra Cell Site A, Mumbai Suburban"
KK-CDR-002553,KK00372,Yogesh Desai,9833000372,KK00260,Vinod Khatib,9323000260,2025-03-30 17:34:03,89,voice,542,"Sakinaka Cell Site A, Mumbai Suburban"
KK-CDR-002554,KK00055,Vilas Shinde,8976000055,KK00062,Paresh Parekh,9820000062,2025-03-30 11:50:39,89,voice,338,"Pydhonie Cell Site B, Mumbai City"
KK-CDR-002555,KK00009,Dattatray Soni,9860000009,KK00003,Deepak Pawar,9167000003,2025-03-30 23:13:20,89,voice,96,"Khopoli Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-002556,KK00012,Bhavesh Parekh,9860000012,KK00182,Dnyaneshwar Shinde,9422000182,2025-03-30 07:02:50,89,voice,62,"Khopoli Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002557,KK00052,Rakesh Zaveri,8976000052,KK00053,Pravin Bhatkar,9833000053,2025-03-30 16:37:28,89,voice,51,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-002558,KK00059,Salim More,9820000059,KK00064,Anil Khatib,9820000064,2025-03-31 06:13:39,90,voice,479,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-002559,KK00173,Rajan Momin,7045000173,KK00201,Javed Shah,9860000201,2025-03-31 07:07:10,90,voice,507,"Uran Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-002560,KK00028,Sameer Kulkarni,9422000028,KK00014,Anil Tandel,8655000014,2025-03-31 12:57:53,90,voice,61,"Palghar Cell Site A, Palghar"
KK-CDR-002561,KK00080,Rajan Desai,9820000080,KK00082,Kishor Gaikwad,8976000082,2025-03-31 16:07:14,90,voice,246,"Kapurbawdi Cell Site B, Thane"
KK-CDR-002562,KK00032,Dattatray Mehta,9860000032,KK00036,Fayyaz Kadam,9422000036,2025-03-31 09:36:05,90,voice,849,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002563,KK00120,Bhavesh Soni,8976000120,KK00121,Mangesh Doshi,9930000121,2025-03-31 12:22:01,90,voice,611,"Naupada Cell Site A, Thane"
KK-CDR-002564,KK00071,Arif Salvi,9833000071,KK00068,Prakash Koli,9833000068,2025-03-31 11:51:54,90,voice,504,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002565,KK00057,Balkrishna Parekh,8976000057,KK00172,Nilesh Kadam,8976000172,2025-03-31 06:21:08,90,voice,254,"LT Marg Cell Site A, Mumbai City"
KK-CDR-002566,KK00014,Anil Tandel,8655000014,KK00010,Hitesh Desai,7045000010,2025-03-31 08:42:16,90,voice,113,"Nalasopara Cell Site B, Palghar"
KK-CDR-002567,KK00079,Rafiq Soni,8976000079,KK00180,Iqbal Parab,9820000180,2025-03-31 13:24:47,90,voice,732,"Naupada Cell Site A, Thane"
KK-CDR-002568,KK00055,Vilas Shinde,8976000055,KK00179,Dattatray Zaveri,9833000179,2025-03-31 11:51:17,90,voice,820,"LT Marg Cell Site A, Mumbai City"
KK-CDR-002569,KK00036,Fayyaz Kadam,9422000036,KK00019,Arif Gaikwad,9422000019,2025-03-31 10:09:58,90,voice,154,"Vasai Cell Site A, Palghar"
KK-CDR-002570,KK00089,Ganesh Naik,8976000089,KK00070,Hanif Kadam,9323000070,2025-03-31 14:45:09,90,voice,520,"Rabodi Cell Site A, Thane"
KK-CDR-002571,KK00115,Rakesh Patil,9820000115,KK00178,Imtiaz Ansari,9323000178,2025-03-31 13:07:53,90,voice,277,"Kapurbawdi Cell Site A, Thane"
KK-CDR-002572,KK00041,Dnyaneshwar Parab,9930000041,KK00047,Santosh Thakur,9833000047,2025-03-31 08:41:10,90,voice,628,"Sakinaka Cell Site B, Mumbai Suburban"
KK-CDR-002573,KK00049,Santosh Zaveri,9833000049,KK00128,Mahesh Bhosale,9833000128,2025-03-31 07:25:51,90,voice,310,"Bandra Cell Site A, Mumbai Suburban"
KK-CDR-002574,KK00104,Imtiaz Bhosale,9167000104,KK00210,Sameer More,8655000210,2025-03-31 14:55:08,90,voice,718,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002575,KK00058,Dattatray Patil,9833000058,KK00041,Dnyaneshwar Parab,9930000041,2025-03-31 07:39:18,90,voice,826,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-002576,KK00038,Iqbal Mehta,9820000038,KK00110,Kishor Shah,9820000110,2025-03-31 13:09:17,90,voice,231,"Andheri Cell Site B, Mumbai Suburban"
KK-CDR-002577,KK00010,Hitesh Desai,7045000010,KK00016,Anil Tandel,9167000016,2025-03-31 21:11:03,90,voice,324,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-002578,KK00192,Ashok Parekh,9422000192,KK00124,Sachin Bhosale,8655000124,2025-03-31 06:32:06,90,voice,841,"Harnai Coastal Cell Site B, Ratnagiri"
KK-CDR-002579,KK00199,Sunil Deshmukh,9820000199,KK00113,Fayyaz Chavan,8976000113,2025-03-31 15:55:53,90,voice,230,"Dongri Cell Site A, Mumbai City"
KK-CDR-002580,KK00306,Santosh More,9930000306,KK00416,Paresh Koli,8976000416,2025-03-31 22:47:29,90,voice,493,"Faraskhana Cell Site A, Pune"
KK-CDR-002581,KK00021,Santosh Bhandari,9422000021,KK00028,Sameer Kulkarni,9422000028,2025-03-31 16:56:09,90,voice,646,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-002582,KK00069,Imtiaz Kadam,9323000069,KK00120,Bhavesh Soni,8976000120,2025-03-31 20:38:38,90,voice,601,"Rabodi Cell Site B, Thane"
KK-CDR-002583,KK00214,Vinod Pawar,7045000214,KK00140,Salim Kothari,9167000140,2025-04-01 10:50:39,91,voice,153,"Nhava Sheva Port Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-002584,KK00029,Pravin Koli,7045000029,KK00188,Bhavesh Bhandari,7045000188,2025-04-01 11:46:16,91,voice,653,"Nalasopara Cell Site B, Palghar"
KK-CDR-002585,KK00088,Rajan Sawant,9323000088,KK00070,Hanif Kadam,9323000070,2025-04-01 06:07:31,91,voice,458,"Naupada Cell Site B, Thane"
KK-CDR-002586,KK00033,Shirish Chavan,9422000033,KK00023,Prakash Deshmukh,8655000023,2025-04-01 15:49:47,91,voice,581,"Guhagar Cell Site B, Ratnagiri"
KK-CDR-002587,KK00014,Anil Tandel,8655000014,KK00011,Yogesh Kadam,7045000011,2025-04-01 21:11:27,91,voice,141,"Nalasopara Cell Site B, Palghar"
KK-CDR-002588,KK00053,Pravin Bhatkar,9833000053,KK00040,Rajan Ansari,9930000040,2025-04-01 06:41:10,91,voice,411,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-002589,KK00008,Vilas Tandel,9860000008,KK00196,Nitin Sayyed,9422000196,2025-04-01 15:22:25,91,voice,370,"Uran Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-002590,KK00120,Bhavesh Soni,8976000120,KK00186,Santosh Kadam,9833000186,2025-04-01 20:28:41,91,voice,578,"Kapurbawdi Cell Site A, Thane"
KK-CDR-002591,KK00022,Dnyaneshwar Salvi,8655000022,KK00160,Dattatray Kothari,9860000160,2025-04-01 17:59:23,91,voice,815,"Guhagar Cell Site B, Ratnagiri"
KK-CDR-002592,KK00172,Nilesh Kadam,8976000172,KK00149,Paresh Khatib,9820000149,2025-04-02 10:18:06,92,voice,146,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-002593,KK00005,Kishor Ansari,8655000005,KK00021,Santosh Bhandari,9422000021,2025-04-02 17:51:04,92,voice,98,"Vasai Cell Site B, Palghar"
KK-CDR-002594,KK00070,Hanif Kadam,9323000070,KK00068,Prakash Koli,9833000068,2025-04-02 12:00:11,92,voice,594,"Wagle Estate Cell Site B, Thane"
KK-CDR-002595,KK00074,Prakash Bhosale,9323000074,KK00084,Vinod Deshmukh,9833000084,2025-04-02 23:17:52,92,voice,851,"Vartak Nagar Cell Site B, Thane"
KK-CDR-002596,KK00185,Balkrishna Kothari,8976000185,KK00131,Hitesh Dalvi,8976000131,2025-04-02 15:58:18,92,voice,247,"Wagle Estate Cell Site A, Thane"
KK-CDR-002597,KK00003,Deepak Pawar,9167000003,KK00021,Santosh Bhandari,9422000021,2025-04-02 14:39:50,92,voice,894,"Guhagar Cell Site A, Ratnagiri"
KK-CDR-002598,KK00085,Prakash Shaikh,9820000085,KK00133,Ravindra Chavan,9833000133,2025-04-02 17:00:14,92,voice,350,"Wagle Estate Cell Site B, Thane"
KK-CDR-002599,KK00047,Santosh Thakur,9833000047,KK00044,Ashok Sayyed,9833000044,2025-04-02 17:31:24,92,voice,152,"Ghatkopar Cell Site A, Mumbai Suburban"
KK-CDR-002600,KK00001,Nilesh Khatib,8655000001,KK00036,Fayyaz Kadam,9422000036,2025-04-02 12:19:36,92,voice,377,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-002601,KK00045,Kishor Sanghvi,9833000045,KK00054,Kishor Sawant,9833000054,2025-04-02 06:17:05,92,voice,326,"Bandra Cell Site B, Mumbai Suburban"
KK-CDR-002602,KK00191,Javed Naik,9323000191,KK00110,Kishor Shah,9820000110,2025-04-02 08:35:08,92,voice,432,"Dongri Cell Site B, Mumbai City"
KK-CDR-002603,KK00115,Rakesh Patil,9820000115,KK00190,Bhavesh Kothari,9323000190,2025-04-02 21:40:36,92,voice,853,"Rabodi Cell Site A, Thane"
KK-CDR-002604,KK00085,Prakash Shaikh,9820000085,KK00087,Rafiq Deshmukh,8976000087,2025-04-02 08:13:59,92,voice,768,"Rabodi Cell Site A, Thane"
KK-CDR-002605,KK00038,Iqbal Mehta,9820000038,KK00058,Dattatray Patil,9833000058,2025-04-02 17:01:08,92,voice,253,"Ghatkopar Cell Site A, Mumbai Suburban"
KK-CDR-002606,KK00085,Prakash Shaikh,9820000085,KK00121,Mangesh Doshi,9930000121,2025-04-02 13:54:13,92,voice,369,"Naupada Cell Site B, Thane"
KK-CDR-002607,KK00086,Arif Bhosale,8976000086,KK00093,Rajan Sanghvi,9820000093,2025-04-02 11:44:05,92,voice,414,"Wagle Estate Cell Site B, Thane"
KK-CDR-002608,KK00044,Ashok Sayyed,9833000044,KK00126,Mangesh Thakur,9833000126,2025-04-02 07:36:48,92,voice,526,"VP Road Cell Site B, Mumbai City"
KK-CDR-002609,KK00038,Iqbal Mehta,9820000038,KK00037,Ganesh Deshmukh,9323000037,2025-04-02 11:15:12,92,voice,579,"Kurla Cell Site A, Mumbai Suburban"
KK-CDR-002610,KK00083,Sachin Naik,9930000083,KK00084,Vinod Deshmukh,9833000084,2025-04-02 08:03:39,92,voice,420,"Wagle Estate Cell Site B, Thane"
KK-CDR-002611,KK00070,Hanif Kadam,9323000070,KK00086,Arif Bhosale,8976000086,2025-04-02 23:07:28,92,voice,116,"Rabodi Cell Site B, Thane"
KK-CDR-002612,KK00089,Ganesh Naik,8976000089,KK00073,Mangesh Naik,9323000073,2025-04-02 15:31:48,92,voice,484,"Kapurbawdi Cell Site A, Thane"
KK-CDR-002613,KK00035,Balkrishna Shaikh,9167000035,KK00025,Deepak Zaveri,8655000025,2025-04-02 21:21:35,92,voice,651,"Nalasopara Cell Site B, Palghar"
KK-CDR-002614,KK00128,Mahesh Bhosale,9833000128,KK00202,Rajan Bhosale,9820000202,2025-04-02 18:11:12,92,voice,785,"Dongri Cell Site A, Mumbai City"
KK-CDR-002615,KK00018,Suhas Sanghvi,9167000018,KK00012,Bhavesh Parekh,9860000012,2025-04-02 20:14:55,92,voice,39,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-002616,KK00095,Umesh Shaikh,9930000095,KK00020,Vilas Sawant,9167000020,2025-04-02 13:19:52,92,voice,118,"APMC Cell Site B, Navi Mumbai"
KK-CDR-002617,KK00095,Umesh Shaikh,9930000095,KK00019,Arif Gaikwad,9422000019,2025-04-02 21:08:11,92,voice,242,"APMC Cell Site B, Navi Mumbai"
KK-CDR-002618,KK00078,Shirish Salvi,9833000078,KK00082,Kishor Gaikwad,8976000082,2025-04-03 18:21:27,93,voice,737,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002619,KK00035,Balkrishna Shaikh,9167000035,KK00125,Mahesh Desai,9422000125,2025-04-03 17:34:20,93,voice,543,"Palghar Cell Site A, Palghar"
KK-CDR-002620,KK00082,Kishor Gaikwad,8976000082,KK00092,Suhas Parekh,9930000092,2025-04-03 14:20:43,93,voice,169,"Wagle Estate Cell Site B, Thane"
KK-CDR-002621,KK00107,Yogesh Bhosale,9820000107,KK00206,Rakesh Shah,9323000206,2025-04-03 14:31:53,93,voice,55,"Dongri Cell Site A, Mumbai City"
KK-CDR-002622,KK00020,Vilas Sawant,9167000020,KK00010,Hitesh Desai,7045000010,2025-04-03 22:58:43,93,voice,420,"Palghar Cell Site B, Palghar"
KK-CDR-002623,KK00024,Nilesh Parekh,9422000024,KK00032,Dattatray Mehta,9860000032,2025-04-03 14:36:33,93,voice,304,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002624,KK00013,Kishor Koli,7045000013,KK00014,Anil Tandel,8655000014,2025-04-03 11:42:48,93,voice,352,"Satpati Coastal Cell Site A, Palghar"
KK-CDR-002625,KK00059,Salim More,9820000059,KK00053,Pravin Bhatkar,9833000053,2025-04-03 14:05:30,93,voice,539,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-002626,KK00086,Arif Bhosale,8976000086,KK00081,Deepak Kadam,9833000081,2025-04-03 12:36:37,93,voice,395,"Kapurbawdi Cell Site A, Thane"
KK-CDR-002627,KK00092,Suhas Parekh,9930000092,KK00085,Prakash Shaikh,9820000085,2025-04-03 08:37:15,93,voice,820,"Vartak Nagar Cell Site B, Thane"
KK-CDR-002628,KK00006,Salim Parab,8655000006,KK00003,Deepak Pawar,9167000003,2025-04-03 09:14:35,93,voice,815,"Guhagar Cell Site B, Ratnagiri"
KK-CDR-002629,KK00065,Dnyaneshwar Bhandari,8976000065,KK00048,Sameer Doshi,9323000048,2025-04-03 06:53:53,93,voice,710,"Sakinaka Cell Site A, Mumbai Suburban"
KK-CDR-002630,KK00357,Prakash Surve,9820000357,KK00316,Vinod Ansari,9930000316,2025-04-03 20:28:43,93,voice,464,"Faraskhana Cell Site A, Pune"
KK-CDR-002631,KK00012,Bhavesh Parekh,9860000012,KK00032,Dattatray Mehta,9860000032,2025-04-03 16:16:31,93,voice,784,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002632,KK00040,Rajan Ansari,9930000040,KK00057,Balkrishna Parekh,8976000057,2025-04-03 07:36:10,93,voice,776,"Dongri Cell Site B, Mumbai City"
KK-CDR-002633,KK00056,Mahesh Bhandari,9833000056,KK00045,Kishor Sanghvi,9833000045,2025-04-03 08:30:19,93,voice,660,"Kurla Cell Site B, Mumbai Suburban"
KK-CDR-002634,KK00154,Hanif Thakur,7045000154,KK00192,Ashok Parekh,9422000192,2025-04-03 23:22:26,93,voice,882,"Dapoli Cell Site B, Ratnagiri"
KK-CDR-002635,KK00086,Arif Bhosale,8976000086,KK00090,Arif Mhatre,9930000090,2025-04-03 21:23:02,93,voice,157,"Rabodi Cell Site A, Thane"
KK-CDR-002636,KK00078,Shirish Salvi,9833000078,KK00203,Hanif Koli,8976000203,2025-04-03 12:41:02,93,voice,189,"Vartak Nagar Cell Site B, Thane"
KK-CDR-002637,KK00064,Anil Khatib,9820000064,KK00044,Ashok Sayyed,9833000044,2025-04-03 16:33:30,93,voice,272,"VP Road Cell Site A, Mumbai City"
KK-CDR-002638,KK00016,Anil Tandel,9167000016,KK00009,Dattatray Soni,9860000009,2025-04-03 07:38:25,93,voice,674,"Guhagar Cell Site B, Ratnagiri"
KK-CDR-002639,KK00069,Imtiaz Kadam,9323000069,KK00083,Sachin Naik,9930000083,2025-04-03 23:24:13,93,voice,116,"Rabodi Cell Site B, Thane"
KK-CDR-002640,KK00076,Jitendra Shaikh,9833000076,KK00089,Ganesh Naik,8976000089,2025-04-03 13:35:26,93,voice,97,"Rabodi Cell Site A, Thane"
KK-CDR-002641,KK00051,Pravin Kadam,8976000051,KK00055,Vilas Shinde,8976000055,2025-04-03 20:53:46,93,voice,162,"MRA Marg Cell Site B, Mumbai City"
KK-CDR-002642,KK00023,Prakash Deshmukh,8655000023,KK00032,Dattatray Mehta,9860000032,2025-04-03 17:34:13,93,voice,215,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-002643,KK00034,Rakesh Doshi,9860000034,KK00025,Deepak Zaveri,8655000025,2025-04-03 19:24:21,93,voice,252,"Khopoli Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-002644,KK00084,Vinod Deshmukh,9833000084,KK00183,Paresh Thakur,9930000183,2025-04-03 22:45:56,93,voice,801,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002645,KK00078,Shirish Salvi,9833000078,KK00073,Mangesh Naik,9323000073,2025-04-04 14:28:36,94,voice,796,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002646,KK00009,Dattatray Soni,9860000009,KK00008,Vilas Tandel,9860000008,2025-04-04 09:34:39,94,voice,685,"Khopoli Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002647,KK00082,Kishor Gaikwad,8976000082,KK00089,Ganesh Naik,8976000089,2025-04-04 23:12:34,94,voice,124,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002648,KK00076,Jitendra Shaikh,9833000076,KK00078,Shirish Salvi,9833000078,2025-04-04 13:36:42,94,voice,854,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002649,KK00053,Pravin Bhatkar,9833000053,KK00057,Balkrishna Parekh,8976000057,2025-04-04 14:13:12,94,voice,577,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-002650,KK00012,Bhavesh Parekh,9860000012,KK00036,Fayyaz Kadam,9422000036,2025-04-04 18:17:39,94,voice,623,"Uran Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002651,KK00064,Anil Khatib,9820000064,KK00128,Mahesh Bhosale,9833000128,2025-04-04 18:43:00,94,voice,239,"LT Marg Cell Site A, Mumbai City"
KK-CDR-002652,KK00035,Balkrishna Shaikh,9167000035,KK00004,Kishor Pawar,9167000004,2025-04-04 16:35:53,94,voice,178,"Satpati Coastal Cell Site A, Palghar"
KK-CDR-002653,KK00056,Mahesh Bhandari,9833000056,KK00136,Mangesh Shaikh,9930000136,2025-04-04 23:55:45,94,voice,527,"Sakinaka Cell Site A, Mumbai Suburban"
KK-CDR-002654,KK00057,Balkrishna Parekh,8976000057,KK00041,Dnyaneshwar Parab,9930000041,2025-04-04 14:50:38,94,voice,564,"Dongri Cell Site A, Mumbai City"
KK-CDR-002655,KK00039,Ravindra Bhosale,9323000039,KK00038,Iqbal Mehta,9820000038,2025-04-04 07:10:58,94,voice,736,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-002656,KK00144,Anil Shinde,9323000144,KK00147,Suhas Shinde,9833000147,2025-04-04 09:22:47,94,voice,441,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002657,KK00066,Hanif Chavan,9833000066,KK00065,Dnyaneshwar Bhandari,8976000065,2025-04-04 15:38:13,94,voice,638,"VP Road Cell Site A, Mumbai City"
KK-CDR-002658,KK00294,Hitesh Surve,9833000294,KK00255,Anil Koli,8976000255,2025-04-04 15:47:47,94,voice,410,"Bund Garden Cell Site B, Pune"
KK-CDR-002659,KK00040,Rajan Ansari,9930000040,KK00052,Rakesh Zaveri,8976000052,2025-04-04 13:56:37,94,voice,235,"VP Road Cell Site B, Mumbai City"
KK-CDR-002660,KK00011,Yogesh Kadam,7045000011,KK00001,Nilesh Khatib,8655000001,2025-04-04 08:33:36,94,voice,235,"Uran Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002661,KK00182,Dnyaneshwar Shinde,9422000182,KK00210,Sameer More,8655000210,2025-04-04 07:34:52,94,voice,375,"Nalasopara Cell Site A, Palghar"
KK-CDR-002662,KK00006,Salim Parab,8655000006,KK00029,Pravin Koli,7045000029,2025-04-04 12:15:35,94,voice,64,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-002663,KK00095,Umesh Shaikh,9930000095,KK00018,Suhas Sanghvi,9167000018,2025-04-04 23:17:27,94,voice,189,"Vashi Cell Site B, Navi Mumbai"
KK-CDR-002664,KK00095,Umesh Shaikh,9930000095,KK00085,Prakash Shaikh,9820000085,2025-04-04 23:33:55,94,voice,209,"CBD Belapur Cell Site B, Navi Mumbai"
KK-CDR-002665,KK00047,Santosh Thakur,9833000047,KK00100,Suhas Mehta,9323000100,2025-04-05 06:01:00,95,voice,459,"Bandra Cell Site A, Mumbai Suburban"
KK-CDR-002666,KK00047,Santosh Thakur,9833000047,KK00043,Vinod Mehta,9323000043,2025-04-05 22:37:21,95,voice,481,"Kurla Cell Site B, Mumbai Suburban"
KK-CDR-002667,KK00093,Rajan Sanghvi,9820000093,KK00090,Arif Mhatre,9930000090,2025-04-05 22:20:53,95,voice,336,"Wagle Estate Cell Site B, Thane"
KK-CDR-002668,KK00081,Deepak Kadam,9833000081,KK00087,Rafiq Deshmukh,8976000087,2025-04-05 22:54:20,95,voice,704,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002669,KK00019,Arif Gaikwad,9422000019,KK00020,Vilas Sawant,9167000020,2025-04-05 20:21:54,95,voice,225,"Satpati Coastal Cell Site A, Palghar"
KK-CDR-002670,KK00204,Vilas Desai,9820000204,KK00208,Rafiq Momin,9930000208,2025-04-05 11:08:29,95,voice,62,"Bandra Cell Site B, Mumbai Suburban"
KK-CDR-002671,KK00044,Ashok Sayyed,9833000044,KK00172,Nilesh Kadam,8976000172,2025-04-05 18:33:40,95,voice,468,"MRA Marg Cell Site B, Mumbai City"
KK-CDR-002672,KK00058,Dattatray Patil,9833000058,KK00128,Mahesh Bhosale,9833000128,2025-04-05 07:54:56,95,voice,887,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-002673,KK00163,Paresh Patil,9167000163,KK00122,Salim Kulkarni,8655000122,2025-04-05 06:33:22,95,voice,829,"Nalasopara Cell Site B, Palghar"
KK-CDR-002674,KK00067,Shirish Pawar,8976000067,KK00076,Jitendra Shaikh,9833000076,2025-04-05 16:20:36,95,voice,543,"Wagle Estate Cell Site B, Thane"
KK-CDR-002675,KK00119,Prakash Doshi,9323000119,KK00178,Imtiaz Ansari,9323000178,2025-04-05 17:44:39,95,voice,882,"Wagle Estate Cell Site A, Thane"
KK-CDR-002676,KK00089,Ganesh Naik,8976000089,KK00082,Kishor Gaikwad,8976000082,2025-04-05 22:25:32,95,voice,477,"Naupada Cell Site A, Thane"
KK-CDR-002677,KK00203,Hanif Koli,8976000203,KK00117,Ganesh Bhosale,8976000117,2025-04-05 23:34:16,95,voice,782,"Rabodi Cell Site A, Thane"
KK-CDR-002678,KK00108,Hitesh Bhandari,9930000108,KK00213,Ravindra Zaveri,9820000213,2025-04-05 15:28:41,95,voice,249,"Vartak Nagar Cell Site B, Thane"
KK-CDR-002679,KK00079,Rafiq Soni,8976000079,KK00067,Shirish Pawar,8976000067,2025-04-05 10:01:52,95,voice,231,"Vartak Nagar Cell Site A, Thane"
KK-CDR-002680,KK00072,Yogesh Momin,9833000072,KK00087,Rafiq Deshmukh,8976000087,2025-04-05 14:53:33,95,voice,26,"Vartak Nagar Cell Site B, Thane"
KK-CDR-002681,KK00022,Dnyaneshwar Salvi,8655000022,KK00127,Ganesh Kadam,7045000127,2025-04-05 13:45:19,95,voice,366,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-002682,KK00063,Sameer Koli,9323000063,KK00051,Pravin Kadam,8976000051,2025-04-05 16:58:10,95,voice,84,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-002683,KK00237,Dattatray Ansari,9833000237,KK00318,Paresh Doshi,9833000318,2025-04-05 13:23:24,95,voice,361,"Andheri Cell Site A, Mumbai Suburban"
KK-CDR-002684,KK00042,Shabbir Jadhav,9930000042,KK00063,Sameer Koli,9323000063,2025-04-05 19:33:34,95,voice,182,"Sakinaka Cell Site B, Mumbai Suburban"
KK-CDR-002685,KK00004,Kishor Pawar,9167000004,KK00032,Dattatray Mehta,9860000032,2025-04-05 22:37:59,95,voice,49,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-002686,KK00058,Dattatray Patil,9833000058,KK00060,Mangesh Tandel,9820000060,2025-04-05 18:24:05,95,voice,633,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-002687,KK00031,Anil Chavan,8655000031,KK00001,Nilesh Khatib,8655000001,2025-04-05 07:05:28,95,voice,703,"Dapoli Cell Site B, Ratnagiri"
